index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
138591,1254330000,2009-10-01 00:00:00,28800,Denpasar,-8.652497,115.219117,24.85,24.7,25.0,1013.9,,,83,2.6,130,,0.2,,,,,,,,,,,40,500,Rain,light rain,10n
138592,1254333600,2009-10-01 01:00:00,28800,Denpasar,-8.652497,115.219117,24.7,24.7,24.7,1012.8,,,90,1.5,20,,0.2,,,,,,,,,,,40,500,Rain,light rain,10n
138593,1254337200,2009-10-01 02:00:00,28800,Denpasar,-8.652497,115.219117,24.7,24.7,24.7,1012.8,,,90,1.5,20,,0.2,,,,,,,,,,,40,500,Rain,light rain,10n
138594,1254340800,2009-10-01 03:00:00,28800,Denpasar,-8.652497,115.219117,23.7,23.7,23.7,1012.7,,,96,3.77,118,,9.0,,,,,,,,,,,20,501,Rain,moderate rain,10n
138595,1254344400,2009-10-01 04:00:00,28800,Denpasar,-8.652497,115.219117,23.7,23.7,23.7,1012.7,,,96,3.8,113,,9.0,,,,,,,,,,,20,501,Rain,moderate rain,10n
138596,1254348000,2009-10-01 05:00:00,28800,Denpasar,-8.652497,115.219117,23.7,23.7,23.7,1012.7,,,96,3.92,105,,9.0,,,,,,,,,,,20,501,Rain,moderate rain,10n
138597,1254351600,2009-10-01 06:00:00,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1013.8,,,79,4.21,107,,,,,8.9,,,,,,,,40,802,Clouds,scattered clouds,03d
138598,1254355200,2009-10-01 07:00:00,28800,Denpasar,-8.652497,115.219117,25.61,25.0,26.0,1013.8,,,79,4.75,111,,,,,8.9,,,,,,,,40,802,Clouds,scattered clouds,03d
138599,1254358800,2009-10-01 08:00:00,28800,Denpasar,-8.652497,115.219117,25.39,25.0,26.0,1014.9,,,88,4.73,115,,,,,8.9,,,,,,,,75,803,Clouds,broken clouds,04d
138600,1254362400,2009-10-01 09:00:00,28800,Denpasar,-8.652497,115.219117,26.9,26.0,27.8,1014.9,,,88,4.89,122,,2.0,,,,,,,,,,,75,500,Rain,light rain,10d
138601,1254366000,2009-10-01 10:00:00,28800,Denpasar,-8.652497,115.219117,27.8,27.8,27.8,1014.3,,,76,2.6,120,,2.0,,,,,,,,,,,40,500,Rain,light rain,10d
138602,1254369600,2009-10-01 11:00:00,28800,Denpasar,-8.652497,115.219117,27.8,27.8,27.8,1014.3,,,76,2.6,120,,2.0,,,,,,,,,,,40,500,Rain,light rain,10d
138603,1254373200,2009-10-01 12:00:00,28800,Denpasar,-8.652497,115.219117,30.2,30.2,30.2,1011.2,,,60,5.1,120,,,2.0,,,,,,,,,,20,801,Clouds,few clouds,02d
138604,1254376800,2009-10-01 13:00:00,28800,Denpasar,-8.652497,115.219117,30.2,30.2,30.2,1011.2,,,60,5.1,120,,,2.0,,,,,,,,,,20,801,Clouds,few clouds,02d
138605,1254380400,2009-10-01 14:00:00,28800,Denpasar,-8.652497,115.219117,30.2,30.2,30.2,1011.2,,,60,5.1,120,,,2.0,,,,,,,,,,20,801,Clouds,few clouds,02d
138606,1254384000,2009-10-01 15:00:00,28800,Denpasar,-8.652497,115.219117,28.8,28.8,28.8,1009.8,,,68,5.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
138607,1254387600,2009-10-01 16:00:00,28800,Denpasar,-8.652497,115.219117,28.8,28.8,28.8,1009.8,,,68,5.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
138608,1254391200,2009-10-01 17:00:00,28800,Denpasar,-8.652497,115.219117,28.8,28.8,28.8,1009.8,,,68,5.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
138609,1254394800,2009-10-01 18:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1011.6,,,78,4.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
138610,1254398400,2009-10-01 19:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1011.6,,,78,4.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
138611,1254402000,2009-10-01 20:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1011.6,,,78,4.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
138612,1254405600,2009-10-01 21:00:00,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1013.2,,,82,3.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
138613,1254409200,2009-10-01 22:00:00,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1013.2,,,82,3.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
138614,1254412800,2009-10-01 23:00:00,28800,Denpasar,-8.652497,115.219117,26.3,26.0,26.6,1011.9,,,83,2.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
138615,1254416400,2009-10-02 00:00:00,28800,Denpasar,-8.652497,115.219117,26.12,26.0,26.2,1011.9,,,83,2.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
138616,1254420000,2009-10-02 01:00:00,28800,Denpasar,-8.652497,115.219117,26.08,26.0,26.2,1011.1,,,82,3.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
