index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id
31447,870368400,1997-08-01 00:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1012.9,,,73,3.6,120,,,,,,,,,,,,,44,802
31448,870372000,1997-08-01 01:00:00,28800,Denpasar,-8.652497,115.219117,24.23,24.23,24.23,1013.0,,,83,5.0,108,,,,,,,,,,,,,30,802
31449,870375600,1997-08-01 02:00:00,28800,Denpasar,-8.652497,115.219117,24.19,24.19,24.19,1013.0,,,83,4.71,110,,,,,,,,,,,,,36,802
31450,870379200,1997-08-01 03:00:00,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1012.3,,,80,2.6,120,,,0.0,,,,,,,,,,20,801
31451,870382800,1997-08-01 04:00:00,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1012.3,,,80,2.6,120,,,0.0,,,,,,,,,,20,801
31452,870386400,1997-08-01 05:00:00,28800,Denpasar,-8.652497,115.219117,24.27,24.27,24.27,1013.0,,,82,4.5,111,,,,,,,,,,,,,47,802
31453,870390000,1997-08-01 06:00:00,28800,Denpasar,-8.652497,115.219117,24.22,24.22,24.22,1013.0,,,83,4.64,118,,,,,,,,,,,,,56,803
31454,870393600,1997-08-01 07:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1012.9,,,73,2.6,120,,,,,,,,,,,,,20,801
31455,870397200,1997-08-01 08:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1013.9,,,69,3.1,110,,,,,,,,,,,,,20,801
31456,870400800,1997-08-01 09:00:00,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1013.9,,,69,4.1,110,,,,,,,,,,,,,20,801
31457,870404400,1997-08-01 10:00:00,28800,Denpasar,-8.652497,115.219117,28.4,28.4,28.4,1013.9,,,63,4.1,100,,,0.0,,,,,,,,,,20,801
31458,870408000,1997-08-01 11:00:00,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1012.9,,,69,4.6,110,,,,,,,,,,,,,20,801
31459,870411600,1997-08-01 12:00:00,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1011.9,,,66,4.6,110,,,,,,,,,,,,,20,801
