index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
239700,1614531600,26.81,26.5,27.0,1009.0,,,83,1.0,0,,,,,,,20,801,2021-03-01 00:00:00,2021,3
239701,1614535200,26.83,26.5,27.0,1008.0,,,83,0.5,0,,,,,,,20,801,2021-03-01 01:00:00,2021,3
239702,1614538800,26.19,26.0,26.5,1008.0,,,88,0.5,0,,,,,,,20,801,2021-03-01 02:00:00,2021,3
239703,1614542400,25.89,25.7,26.0,1008.0,,,88,1.5,360,,,,,,,20,801,2021-03-01 03:00:00,2021,3
239704,1614546000,25.9,25.7,26.0,1008.0,,,83,1.5,30,,,,,,,20,801,2021-03-01 04:00:00,2021,3
239705,1614549600,25.26,25.0,25.7,1009.0,,,88,1.0,10,,,,,,,20,801,2021-03-01 05:00:00,2021,3
239706,1614553200,27.24,26.0,29.3,1009.0,,,83,1.0,70,,,,,,,20,801,2021-03-01 06:00:00,2021,3
239707,1614556800,29.1,29.0,29.3,1009.0,,,74,1.0,0,,,,,,,20,801,2021-03-01 07:00:00,2021,3
239708,1614560400,29.11,29.0,29.3,1010.0,,,74,2.1,100,,,,,,,20,801,2021-03-01 08:00:00,2021,3
239709,1614564000,30.11,30.0,30.3,1010.0,,,66,3.1,110,,,,,,,20,801,2021-03-01 09:00:00,2021,3
239710,1614567600,30.1,30.0,30.3,1009.0,,,70,3.1,100,,,,,,,20,801,2021-03-01 10:00:00,2021,3
239711,1614571200,30.11,30.0,30.3,1009.0,,,70,3.6,110,,,,,,,20,801,2021-03-01 11:00:00,2021,3
239712,1614574800,31.66,31.1,32.0,1008.0,,,62,5.1,100,,,,,,,20,801,2021-03-01 12:00:00,2021,3
239713,1614578400,31.03,31.0,31.1,1007.0,,,62,4.6,120,,,,,,,20,801,2021-03-01 13:00:00,2021,3
239714,1614582000,31.04,31.0,31.1,1006.0,,,66,5.7,100,,,,,,,20,801,2021-03-01 14:00:00,2021,3
239715,1614585600,30.74,30.3,31.0,1006.0,,,66,5.1,110,,,,,,,20,801,2021-03-01 15:00:00,2021,3
239716,1614589200,30.1,30.0,30.3,1007.0,,,70,4.6,120,,,,,,,20,801,2021-03-01 16:00:00,2021,3
239717,1614592800,30.11,30.0,30.3,1007.0,,,70,4.1,140,,,,,,,20,801,2021-03-01 17:00:00,2021,3
239718,1614596400,28.77,28.4,29.0,1007.0,,,79,3.6,130,,,,,,,20,801,2021-03-01 18:00:00,2021,3
239719,1614600000,28.13,28.0,28.4,1008.0,,,83,2.6,110,,,,,,,20,801,2021-03-01 19:00:00,2021,3
239720,1614603600,28.15,28.0,28.4,1009.0,,,88,2.1,100,,,,,,,20,801,2021-03-01 20:00:00,2021,3
239721,1614607200,28.0,28.0,28.0,1010.0,,,88,1.5,90,,,,,,,20,801,2021-03-01 21:00:00,2021,3
239722,1614610800,28.0,28.0,28.0,1010.0,,,88,1.5,30,,,,,,,20,801,2021-03-01 22:00:00,2021,3
239723,1614614400,28.0,28.0,28.0,1009.0,,,83,1.5,110,,,,,,,20,801,2021-03-01 23:00:00,2021,3
239724,1614618000,27.11,27.0,27.3,1009.0,,,88,2.1,120,,,,,,,20,801,2021-03-02 00:00:00,2021,3
239725,1614621600,27.1,27.0,27.3,1008.0,,,88,1.5,100,,,,,,,20,801,2021-03-02 01:00:00,2021,3
239726,1614625200,27.11,27.0,27.3,1008.0,,,88,1.0,0,,,,,,,20,801,2021-03-02 02:00:00,2021,3
239727,1614628800,26.04,26.0,26.1,1008.0,,,94,1.0,80,,,,,,,20,801,2021-03-02 03:00:00,2021,3
239728,1614632400,26.03,26.0,26.1,1008.0,,,88,1.5,50,,,,,,,20,801,2021-03-02 04:00:00,2021,3
239729,1614636000,26.04,26.0,26.1,1008.0,,,83,1.5,20,,,,,,,20,801,2021-03-02 05:00:00,2021,3
239730,1614639600,26.91,26.0,28.4,1008.0,,,83,1.5,50,,,,,,,20,801,2021-03-02 06:00:00,2021,3
239731,1614643200,28.13,28.0,28.4,1009.0,,,83,2.1,90,,,,,,,20,801,2021-03-02 07:00:00,2021,3
239732,1614646800,28.77,28.4,29.0,1009.0,,,74,2.1,100,,,,,,,20,801,2021-03-02 08:00:00,2021,3
239733,1614650400,30.04,30.0,30.1,1009.0,,,70,2.6,120,,,,,,,20,801,2021-03-02 09:00:00,2021,3
239734,1614654000,30.03,30.0,30.1,1009.0,,,74,2.1,0,,,,,,,20,801,2021-03-02 10:00:00,2021,3
239735,1614657600,30.04,30.0,30.1,1008.0,,,70,3.6,100,,,,,,,40,802,2021-03-02 11:00:00,2021,3
239736,1614661200,31.11,31.0,31.3,1008.0,,,62,4.6,90,,,,,,,40,802,2021-03-02 12:00:00,2021,3
239737,1614664800,31.1,31.0,31.3,1007.0,,,66,3.1,130,,,,,,,40,802,2021-03-02 13:00:00,2021,3
239738,1614668400,31.74,31.3,32.0,1006.0,,,59,3.1,160,,,,,,,40,802,2021-03-02 14:00:00,2021,3
239739,1614672000,30.77,30.4,31.0,1006.0,,,62,5.1,160,,,,,,,40,802,2021-03-02 15:00:00,2021,3
239740,1614675600,30.13,30.0,30.4,1006.0,,,70,4.6,160,,,,,,,96,804,2021-03-02 16:00:00,2021,3
239741,1614679200,29.53,29.0,30.4,1007.0,,,74,4.1,160,,,,,,,40,802,2021-03-02 17:00:00,2021,3
239742,1614682800,28.77,28.4,29.0,1007.0,,,74,3.1,150,,,,,,,40,802,2021-03-02 18:00:00,2021,3
239743,1614686400,28.13,28.0,28.4,1008.0,,,83,2.6,110,,,,,,,20,801,2021-03-02 19:00:00,2021,3
239744,1614690000,28.15,28.0,28.4,1009.0,,,83,1.5,90,,,,,,,20,801,2021-03-02 20:00:00,2021,3
239745,1614693600,28.0,28.0,28.0,1009.0,,,78,1.5,90,,,,,,,20,801,2021-03-02 21:00:00,2021,3
239746,1614697200,28.0,28.0,28.0,1009.0,,,78,1.0,0,,,,,,,20,801,2021-03-02 22:00:00,2021,3
239747,1614700800,28.0,28.0,28.0,1008.0,,,78,1.0,0,,,,,,,20,801,2021-03-02 23:00:00,2021,3
239748,1614704400,25.76,23.7,27.0,1008.0,,,83,1.0,60,,26.0,26.0,,,,40,502,2021-03-03 00:00:00,2021,3
239749,1614708000,23.9,23.7,24.0,1007.0,,,94,1.5,180,,26.0,26.0,,,,75,502,2021-03-03 01:00:00,2021,3
239750,1614711600,24.51,23.7,25.0,1007.0,,,94,2.6,90,,26.0,26.0,,,,40,211,2021-03-03 02:00:00,2021,3
239751,1614711600,24.51,23.7,25.0,1007.0,,,94,2.6,90,,26.0,26.0,,,,40,502,2021-03-03 02:00:00,2021,3
239752,1614715200,24.89,24.7,25.0,1007.0,,,94,0.5,0,,0.5,,,,,20,500,2021-03-03 03:00:00,2021,3
239753,1614718800,24.9,24.7,25.0,1006.0,,,94,1.0,290,,0.5,,,,,20,500,2021-03-03 04:00:00,2021,3
239754,1614722400,24.89,24.7,25.0,1007.0,,,94,1.5,340,,0.5,,,,,20,500,2021-03-03 05:00:00,2021,3
239755,1614726000,26.28,25.0,28.4,1007.0,,,100,1.5,20,,,,,27.0,,20,801,2021-03-03 06:00:00,2021,3
239756,1614729600,28.13,28.0,28.4,1008.0,,,78,0.5,0,,,,,27.0,,20,801,2021-03-03 07:00:00,2021,3
239757,1614733200,29.4,28.4,30.0,1008.0,,,70,1.0,0,,,,,27.0,,20,801,2021-03-03 08:00:00,2021,3
239758,1614736800,30.11,30.0,30.3,1008.0,,,70,2.1,210,,,,,,,40,802,2021-03-03 09:00:00,2021,3
239759,1614740400,30.77,30.3,31.0,1008.0,,,70,4.1,100,,,,,,,20,801,2021-03-03 10:00:00,2021,3
239760,1614744000,30.74,30.3,31.0,1007.0,,,70,4.1,100,,,,,,,20,801,2021-03-03 11:00:00,2021,3
239761,1614747600,31.15,31.0,31.4,1006.0,,,66,4.6,100,,,,,,,20,801,2021-03-03 12:00:00,2021,3
239762,1614751200,31.8,31.4,32.0,1005.0,,,62,6.2,130,,,,,,,20,801,2021-03-03 13:00:00,2021,3
239763,1614754800,31.77,31.4,32.0,1005.0,,,62,4.1,150,,,,,,,20,801,2021-03-03 14:00:00,2021,3
239764,1614758400,30.81,30.5,31.0,1005.0,,,66,4.1,150,,,,,,,20,801,2021-03-03 15:00:00,2021,3
239765,1614762000,30.83,30.5,31.0,1004.0,,,70,4.6,120,,,,,,,20,801,2021-03-03 16:00:00,2021,3
239766,1614765600,30.19,30.0,30.5,1005.0,,,74,4.1,130,,,,,,,20,801,2021-03-03 17:00:00,2021,3
239767,1614769200,28.77,28.4,29.0,1005.0,,,79,3.6,130,,,,,,,20,801,2021-03-03 18:00:00,2021,3
239768,1614772800,28.13,28.0,28.4,1006.0,,,83,3.1,140,,,,,,,20,801,2021-03-03 19:00:00,2021,3
239769,1614776400,28.15,28.0,28.4,1007.0,,,83,1.5,120,,,,,,,20,801,2021-03-03 20:00:00,2021,3
239770,1614780000,27.81,27.5,28.0,1008.0,,,83,2.1,110,,,,,,,20,801,2021-03-03 21:00:00,2021,3
239771,1614783600,27.83,27.5,28.0,1008.0,,,83,1.5,120,,,,,,,20,801,2021-03-03 22:00:00,2021,3
239772,1614787200,27.19,27.0,27.5,1008.0,,,88,1.5,120,,,,,,,40,802,2021-03-03 23:00:00,2021,3
239773,1614790800,27.19,27.0,27.5,1007.0,,,88,1.0,0,,,,,,,20,801,2021-03-04 00:00:00,2021,3
239774,1614794400,27.83,27.5,28.0,1007.0,,,83,1.0,0,,,,,,,40,802,2021-03-04 01:00:00,2021,3
239775,1614798000,27.19,27.0,27.5,1006.0,,,88,1.0,20,,,,,,,40,802,2021-03-04 02:00:00,2021,3
239776,1614801600,26.96,26.9,27.0,1006.0,,,88,2.6,350,,,,,,,40,802,2021-03-04 03:00:00,2021,3
239777,1614805200,26.97,26.9,27.0,1006.0,,,83,2.1,10,,,,,,,20,801,2021-03-04 04:00:00,2021,3
239778,1614808800,26.34,26.0,26.9,1006.0,,,88,2.1,20,,,,,,,20,801,2021-03-04 05:00:00,2021,3
239779,1614812400,27.83,27.0,29.2,1007.0,,,83,0.5,20,,,,,,,20,801,2021-03-04 06:00:00,2021,3
239780,1614816000,29.07,29.0,29.2,1007.0,,,79,2.1,10,,,,,,,20,801,2021-03-04 07:00:00,2021,3
239781,1614819600,30.32,29.2,31.0,1008.0,,,70,2.1,270,,,,,,,40,802,2021-03-04 08:00:00,2021,3
239782,1614823200,31.55,30.8,32.0,1008.0,,,62,2.6,270,,,,,,,40,802,2021-03-04 09:00:00,2021,3
239783,1614826800,30.93,30.8,31.0,1007.0,,,70,2.6,230,,,,,,,40,802,2021-03-04 10:00:00,2021,3
