dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
875638800,28800,Denpasar,-8.652497,115.219117,25.07,25.07,25.07,1013.0,,,85,5.09,129,0.11,,,,,,,,,,,,55,500,Rain,light rain,10n,1997-10-01 00:00:00,1997,10
875642400,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,83,2.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-01 01:00:00,1997,10
875646000,28800,Denpasar,-8.652497,115.219117,25.1,25.1,25.1,1012.0,,,85,5.68,132,0.28,,,,,,,,,,,,66,500,Rain,light rain,10n,1997-10-01 02:00:00,1997,10
875649600,28800,Denpasar,-8.652497,115.219117,25.02,25.02,25.02,1012.0,,,85,6.02,131,0.19,,,,,,,,,,,,55,500,Rain,light rain,10n,1997-10-01 03:00:00,1997,10
875653200,28800,Denpasar,-8.652497,115.219117,25.8,25.8,25.8,1011.9,,,80,2.1,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-01 04:00:00,1997,10
875656800,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1011.9,,,83,1.0,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-01 05:00:00,1997,10
875660400,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1012.9,,,83,2.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-01 06:00:00,1997,10
875664000,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1012.9,,,78,3.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-01 07:00:00,1997,10
875667600,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1013.9,,,66,3.6,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-01 08:00:00,1997,10
875671200,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1013.9,,,70,3.6,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-01 09:00:00,1997,10
875674800,28800,Denpasar,-8.652497,115.219117,29.9,29.9,29.9,1012.9,,,59,4.1,130,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-01 10:00:00,1997,10
875678400,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1012.9,,,70,4.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-01 11:00:00,1997,10
875682000,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1011.9,,,62,4.6,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-01 12:00:00,1997,10
875685600,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.8,,,66,4.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-01 13:00:00,1997,10
875689200,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.2,,,66,4.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-01 14:00:00,1997,10
875692800,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.2,,,74,4.1,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-01 15:00:00,1997,10
875696400,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.2,,,74,3.1,170,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-01 16:00:00,1997,10
875700000,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.8,,,78,3.1,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-01 17:00:00,1997,10
875703600,28800,Denpasar,-8.652497,115.219117,25.27,25.27,25.27,1012.0,,,83,5.91,142,0.17,,,,,,,,,,,,54,500,Rain,light rain,10n,1997-10-01 18:00:00,1997,10
875707200,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,83,2.1,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-01 19:00:00,1997,10
875710800,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,83,2.1,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-01 20:00:00,1997,10
875714400,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1012.9,,,76,5.1,140,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-01 21:00:00,1997,10
875718000,28800,Denpasar,-8.652497,115.219117,25.14,25.14,25.14,1014.0,,,82,6.47,147,0.28,,,,,,,,,,,,73,500,Rain,light rain,10n,1997-10-01 22:00:00,1997,10
875721600,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1012.9,,,78,7.2,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-01 23:00:00,1997,10
875725200,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1012.9,,,83,7.2,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-02 00:00:00,1997,10
875728800,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,78,6.7,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-02 01:00:00,1997,10
875732400,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,78,5.7,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-02 02:00:00,1997,10
875736000,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,78,5.7,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-02 03:00:00,1997,10
875739600,28800,Denpasar,-8.652497,115.219117,25.8,25.8,25.8,1012.2,,,80,4.1,140,,,0.0,,,,,,,,,,40,802,Clouds,scattered clouds,03n,1997-10-02 04:00:00,1997,10
875743200,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,78,5.7,150,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n,1997-10-02 05:00:00,1997,10
875746800,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1012.9,,,78,7.2,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-02 06:00:00,1997,10
875750400,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1013.9,,,69,7.7,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-02 07:00:00,1997,10
875754000,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1013.9,,,74,8.7,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-02 08:00:00,1997,10
875757600,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1013.9,,,66,9.3,160,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,1997-10-02 09:00:00,1997,10
875761200,28800,Denpasar,-8.652497,115.219117,28.8,28.8,28.8,1014.5,,,65,9.8,160,,,0.0,,,,,,,,,,40,802,Clouds,scattered clouds,03d,1997-10-02 10:00:00,1997,10
875764800,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1013.9,,,74,9.8,160,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,1997-10-02 11:00:00,1997,10
875768400,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1012.9,,,69,7.7,170,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,1997-10-02 12:00:00,1997,10
875772000,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1011.9,,,69,8.7,140,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,1997-10-02 13:00:00,1997,10
875775600,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.8,,,69,3.6,150,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,1997-10-02 14:00:00,1997,10
875779200,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.8,,,69,3.1,150,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,1997-10-02 15:00:00,1997,10
875782800,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.8,,,69,3.6,150,,,0.0,,,,,,,,,,75,803,Clouds,broken clouds,04d,1997-10-02 16:00:00,1997,10
875786400,28800,Denpasar,-8.652497,115.219117,25.44,25.44,25.44,1012.0,,,78,6.61,141,0.13,,,,,,,,,,,,93,500,Rain,light rain,10d,1997-10-02 17:00:00,1997,10
875790000,28800,Denpasar,-8.652497,115.219117,25.41,25.41,25.41,1013.0,,,78,6.46,138,0.24,,,,,,,,,,,,80,500,Rain,light rain,10n,1997-10-02 18:00:00,1997,10
875793600,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1012.9,,,78,2.6,150,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n,1997-10-02 19:00:00,1997,10
875797200,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1012.9,,,78,2.1,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-02 20:00:00,1997,10
875800800,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1013.9,,,78,2.6,150,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n,1997-10-02 21:00:00,1997,10
875804400,28800,Denpasar,-8.652497,115.219117,25.6,25.6,25.6,1013.9,,,77,3.1,140,,,,,,,,,,,,,75,501,Rain,moderate rain,10n,1997-10-02 22:00:00,1997,10
875808000,28800,Denpasar,-8.652497,115.219117,25.6,25.6,25.6,1013.9,,,77,3.1,140,,,,,,,,,,,,,75,501,Rain,moderate rain,10n,1997-10-02 23:00:00,1997,10
875811600,28800,Denpasar,-8.652497,115.219117,24.91,24.91,24.91,1013.0,,,82,7.01,142,0.2,,,,,,,,,,,,96,500,Rain,light rain,10n,1997-10-03 00:00:00,1997,10
875815200,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,78,3.1,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-03 01:00:00,1997,10
875818800,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,78,3.1,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-03 02:00:00,1997,10
875822400,28800,Denpasar,-8.652497,115.219117,24.82,24.82,24.82,1012.0,,,82,6.91,137,0.3,,,,,,,,,,,,80,500,Rain,light rain,10n,1997-10-03 03:00:00,1997,10
875826000,28800,Denpasar,-8.652497,115.219117,25.2,25.2,25.2,1012.3,,,80,2.1,140,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-03 04:00:00,1997,10
875829600,28800,Denpasar,-8.652497,115.219117,25.2,25.2,25.2,1012.3,,,80,2.1,140,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-10-03 05:00:00,1997,10
875833200,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1013.9,,,78,2.6,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-10-03 06:00:00,1997,10
