dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
878317200,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1011.9,,,88,2.67,130,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n,1997-11-01 00:00:00,1997,11
878320800,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1011.9,,,88,2.98,131,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n,1997-11-01 01:00:00,1997,11
878324400,28800,Denpasar,-8.652497,115.219117,26.17,26.17,26.17,1012.0,,,75,2.85,125,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,1997-11-01 02:00:00,1997,11
878328000,28800,Denpasar,-8.652497,115.219117,26.22,26.22,26.22,1012.0,,,75,2.9,123,,,,,,,,,,,,,19,801,Clouds,few clouds,02n,1997-11-01 03:00:00,1997,11
878331600,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1011.9,,,88,3.0,123,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-01 04:00:00,1997,11
878335200,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1011.9,,,88,2.9,112,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-01 05:00:00,1997,11
878338800,28800,Denpasar,-8.652497,115.219117,26.09,26.09,26.09,1013.0,,,76,3.54,124,,,,,,,,,,,,,42,802,Clouds,scattered clouds,03d,1997-11-01 06:00:00,1997,11
878342400,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1012.9,,,78,1.5,40,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-01 07:00:00,1997,11
878346000,28800,Denpasar,-8.652497,115.219117,26.61,26.61,26.61,1014.0,,,73,4.28,129,,,,,,,,,,,,,57,803,Clouds,broken clouds,04d,1997-11-01 08:00:00,1997,11
878349600,28800,Denpasar,-8.652497,115.219117,26.75,26.75,26.75,1014.0,,,72,4.45,134,,,,,,,,,,,,,64,803,Clouds,broken clouds,04d,1997-11-01 09:00:00,1997,11
878353200,28800,Denpasar,-8.652497,115.219117,30.8,30.8,30.8,1011.9,,,55,4.1,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-01 10:00:00,1997,11
878356800,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1011.9,,,58,4.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-01 11:00:00,1997,11
878360400,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1010.8,,,55,4.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-01 12:00:00,1997,11
878364000,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1010.2,,,58,4.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-01 13:00:00,1997,11
878367600,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.2,,,62,3.6,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-01 14:00:00,1997,11
878371200,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1009.1,,,55,3.1,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-01 15:00:00,1997,11
878374800,28800,Denpasar,-8.652497,115.219117,29.4,29.4,29.4,1009.8,,,59,2.6,160,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-01 16:00:00,1997,11
878378400,28800,Denpasar,-8.652497,115.219117,29.4,29.4,29.4,1009.8,,,59,2.6,160,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-01 17:00:00,1997,11
878382000,28800,Denpasar,-8.652497,115.219117,26.21,26.21,26.21,1011.0,,,77,2.83,133,,,,,,,,,,,,,73,803,Clouds,broken clouds,04n,1997-11-01 18:00:00,1997,11
878385600,28800,Denpasar,-8.652497,115.219117,26.36,26.36,26.36,1012.0,,,77,3.08,116,,,,,,,,,,,,,21,801,Clouds,few clouds,02n,1997-11-01 19:00:00,1997,11
878389200,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1012.9,,,78,2.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-01 20:00:00,1997,11
878392800,28800,Denpasar,-8.652497,115.219117,26.47,26.47,26.47,1013.0,,,76,3.73,99,,,,,,,,,,,,,23,801,Clouds,few clouds,02n,1997-11-01 21:00:00,1997,11
878396400,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1012.9,,,76,1.0,140,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-01 22:00:00,1997,11
878400000,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1012.9,,,76,1.0,140,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-01 23:00:00,1997,11
878403600,28800,Denpasar,-8.652497,115.219117,26.53,26.53,26.53,1012.0,,,75,4.02,104,,,,,,,,,,,,,32,802,Clouds,scattered clouds,03n,1997-11-02 00:00:00,1997,11
878407200,28800,Denpasar,-8.652497,115.219117,26.48,26.48,26.48,1011.0,,,75,3.68,109,,,,,,,,,,,,,32,802,Clouds,scattered clouds,03n,1997-11-02 01:00:00,1997,11
878410800,28800,Denpasar,-8.652497,115.219117,26.53,26.53,26.53,1011.0,,,75,3.46,113,,,,,,,,,,,,,28,802,Clouds,scattered clouds,03n,1997-11-02 02:00:00,1997,11
878414400,28800,Denpasar,-8.652497,115.219117,25.4,25.4,25.4,1010.9,,,89,3.36,117,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-02 03:00:00,1997,11
878418000,28800,Denpasar,-8.652497,115.219117,26.65,26.65,26.65,1011.0,,,74,3.36,118,,,,,,,,,,,,,50,802,Clouds,scattered clouds,03n,1997-11-02 04:00:00,1997,11
878421600,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.8,,,94,1.0,350,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,1997-11-02 05:00:00,1997,11
878425200,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,88,3.53,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-02 06:00:00,1997,11
878428800,28800,Denpasar,-8.652497,115.219117,30.6,30.6,30.6,1011.9,,,63,3.6,110,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,1997-11-02 07:00:00,1997,11
878432400,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1011.9,,,78,2.6,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-02 08:00:00,1997,11
878436000,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1012.9,,,70,3.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-02 09:00:00,1997,11
878439600,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1011.9,,,66,3.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-02 10:00:00,1997,11
878443200,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.8,,,70,4.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-02 11:00:00,1997,11
878446800,28800,Denpasar,-8.652497,115.219117,32.0,32.0,32.0,1010.2,,,59,3.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-02 12:00:00,1997,11
878450400,28800,Denpasar,-8.652497,115.219117,32.0,32.0,32.0,1009.1,,,59,3.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-02 13:00:00,1997,11
878454000,28800,Denpasar,-8.652497,115.219117,25.77,25.77,25.77,1009.0,,,89,4.47,157,,,,,,,,,,,,,89,804,Clouds,overcast clouds,04d,1997-11-02 14:00:00,1997,11
878457600,28800,Denpasar,-8.652497,115.219117,25.64,25.64,25.64,1009.0,,,90,4.67,162,,,,,,,,,,,,,92,804,Clouds,overcast clouds,04d,1997-11-02 15:00:00,1997,11
878461200,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1008.9,,,67,3.1,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-02 16:00:00,1997,11
878464800,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1009.1,,,78,3.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-02 17:00:00,1997,11
878468400,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,83,2.6,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-02 18:00:00,1997,11
878472000,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,83,2.6,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-02 19:00:00,1997,11
878475600,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.8,,,88,3.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-02 20:00:00,1997,11
878479200,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1012.0,,,85,5.42,134,0.24,,,,,,,,,,,,66,500,Rain,light rain,10n,1997-11-02 21:00:00,1997,11
878482800,28800,Denpasar,-8.652497,115.219117,27.6,27.6,27.6,1011.2,,,79,2.6,140,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-02 22:00:00,1997,11
878486400,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.8,,,88,1.5,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-02 23:00:00,1997,11
878490000,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,88,1.5,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-03 00:00:00,1997,11
878493600,28800,Denpasar,-8.652497,115.219117,26.42,26.42,26.42,1011.0,,,85,5.6,127,0.19,,,,,,,,,,,,44,500,Rain,light rain,10n,1997-11-03 01:00:00,1997,11
878497200,28800,Denpasar,-8.652497,115.219117,26.41,26.41,26.41,1010.0,,,84,5.0,125,0.17,,,,,,,,,,,,38,500,Rain,light rain,10n,1997-11-03 02:00:00,1997,11
878500800,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,88,1.5,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-03 03:00:00,1997,11
878504400,28800,Denpasar,-8.652497,115.219117,26.4,26.4,26.4,1010.7,,,83,1.0,140,,,0.0,,,,,,,,,,79,803,Clouds,broken clouds,04n,1997-11-03 04:00:00,1997,11
878508000,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.2,,,94,1.0,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-03 05:00:00,1997,11
878511600,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.8,,,88,1.0,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-03 06:00:00,1997,11
878515200,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.8,,,83,2.6,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-03 07:00:00,1997,11
878518800,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.8,,,83,2.6,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-03 08:00:00,1997,11
878522400,28800,Denpasar,-8.652497,115.219117,30.7,30.7,30.7,1010.8,,,68,4.1,110,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-03 09:00:00,1997,11
878526000,28800,Denpasar,-8.652497,115.219117,30.7,30.7,30.7,1010.8,,,68,4.1,110,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-03 10:00:00,1997,11
878529600,28800,Denpasar,-8.652497,115.219117,26.51,26.51,26.51,1011.0,,,85,3.95,154,,,,,,,,,,,,,37,802,Clouds,scattered clouds,03d,1997-11-03 11:00:00,1997,11
878533200,28800,Denpasar,-8.652497,115.219117,26.22,26.22,26.22,1010.0,,,87,4.21,160,,,,,,,,,,,,,41,802,Clouds,scattered clouds,03d,1997-11-03 12:00:00,1997,11
878536800,28800,Denpasar,-8.652497,115.219117,32.0,32.0,32.0,1009.1,,,66,3.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-03 13:00:00,1997,11
878540400,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1008.1,,,70,3.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-03 14:00:00,1997,11
878544000,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1008.1,,,74,3.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-03 15:00:00,1997,11
878547600,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1008.1,,,71,3.1,110,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-03 16:00:00,1997,11
878551200,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1008.1,,,71,3.1,110,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-03 17:00:00,1997,11
878554800,28800,Denpasar,-8.652497,115.219117,27.8,27.8,27.8,1009.1,,,82,1.0,120,,,0.0,,,,,,,,,,80,803,Clouds,broken clouds,04n,1997-11-03 18:00:00,1997,11
878558400,28800,Denpasar,-8.652497,115.219117,26.7,26.7,26.7,1009.0,,,87,2.91,129,,,,,,,,,,,,,66,803,Clouds,broken clouds,04n,1997-11-03 19:00:00,1997,11
878562000,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1009.1,,,88,1.5,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-03 20:00:00,1997,11
878565600,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1009.1,,,88,1.5,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-03 21:00:00,1997,11
878569200,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1009.1,,,87,1.0,140,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-03 22:00:00,1997,11
878572800,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1009.1,,,94,2.47,136,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-03 23:00:00,1997,11
878576400,28800,Denpasar,-8.652497,115.219117,26.39,26.39,26.39,1009.0,,,88,2.23,136,,,,,,,,,,,,,37,802,Clouds,scattered clouds,03n,1997-11-04 00:00:00,1997,11
878580000,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1008.1,,,100,2.21,131,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-04 01:00:00,1997,11
878583600,28800,Denpasar,-8.652497,115.219117,26.19,26.19,26.19,1009.0,,,88,2.31,124,,,,,,,,,,,,,47,802,Clouds,scattered clouds,03n,1997-11-04 02:00:00,1997,11
878587200,28800,Denpasar,-8.652497,115.219117,26.12,26.12,26.12,1009.0,,,88,2.43,124,,,,,,,,,,,,,72,803,Clouds,broken clouds,04n,1997-11-04 03:00:00,1997,11
878590800,28800,Denpasar,-8.652497,115.219117,25.6,25.6,25.6,1009.1,,,94,2.5,125,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-04 04:00:00,1997,11
878594400,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1009.1,,,100,0.5,170,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-04 05:00:00,1997,11
878598000,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.2,,,100,1.0,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-04 06:00:00,1997,11
878601600,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.2,,,83,1.5,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-04 07:00:00,1997,11
878605200,28800,Denpasar,-8.652497,115.219117,26.59,26.59,26.59,1010.0,,,82,2.97,128,,,,,,,,,,,,,28,802,Clouds,scattered clouds,03d,1997-11-04 08:00:00,1997,11
878608800,28800,Denpasar,-8.652497,115.219117,26.59,26.59,26.59,1010.0,,,83,3.0,144,,,,,,,,,,,,,14,801,Clouds,few clouds,02d,1997-11-04 09:00:00,1997,11
878612400,28800,Denpasar,-8.652497,115.219117,30.9,30.9,30.9,1008.1,,,65,3.1,100,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-04 10:00:00,1997,11
878616000,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1008.1,,,66,3.6,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-04 11:00:00,1997,11
878619600,28800,Denpasar,-8.652497,115.219117,32.0,32.0,32.0,1007.1,,,62,4.1,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-04 12:00:00,1997,11
878623200,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1006.1,,,71,3.1,110,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-04 13:00:00,1997,11
878626800,28800,Denpasar,-8.652497,115.219117,32.0,32.0,32.0,1006.1,,,62,3.6,290,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-04 14:00:00,1997,11
878630400,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1006.1,,,66,1.5,160,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-04 15:00:00,1997,11
878634000,28800,Denpasar,-8.652497,115.219117,30.4,30.4,30.4,1006.1,,,66,2.6,150,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-04 16:00:00,1997,11
878637600,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1007.1,,,74,2.1,160,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-04 17:00:00,1997,11
878641200,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1008.1,,,78,2.1,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-04 18:00:00,1997,11
878644800,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1008.1,,,88,2.1,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-04 19:00:00,1997,11
878648400,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1009.1,,,88,1.0,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-04 20:00:00,1997,11
878652000,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1009.1,,,88,1.0,180,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-04 21:00:00,1997,11
878655600,28800,Denpasar,-8.652497,115.219117,27.6,27.6,27.6,1010.2,,,79,2.48,133,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-04 22:00:00,1997,11
878659200,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1009.1,,,88,2.26,136,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-04 23:00:00,1997,11
878662800,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1008.1,,,88,2.3,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-05 00:00:00,1997,11
878666400,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1008.1,,,88,2.66,141,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-05 01:00:00,1997,11
878670000,28800,Denpasar,-8.652497,115.219117,26.1,26.1,26.1,1009.0,,,87,3.14,138,0.18,,,,,,,,,,,,79,500,Rain,light rain,10n,1997-11-05 02:00:00,1997,11
878673600,28800,Denpasar,-8.652497,115.219117,26.05,26.05,26.05,1009.0,,,87,3.52,127,0.13,,,,,,,,,,,,87,500,Rain,light rain,10n,1997-11-05 03:00:00,1997,11
878677200,28800,Denpasar,-8.652497,115.219117,26.2,26.2,26.2,1008.5,,,84,3.92,112,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-05 04:00:00,1997,11
878680800,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1009.1,,,88,3.52,107,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-05 05:00:00,1997,11
878684400,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,88,3.1,107,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,1997-11-05 06:00:00,1997,11
878688000,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,88,3.42,113,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,1997-11-05 07:00:00,1997,11
878691600,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,88,3.85,119,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,1997-11-05 08:00:00,1997,11
878695200,28800,Denpasar,-8.652497,115.219117,30.2,30.2,30.2,1010.2,,,71,3.6,110,,,0.0,,,,,,,,,,40,802,Clouds,scattered clouds,03d,1997-11-05 09:00:00,1997,11
878698800,28800,Denpasar,-8.652497,115.219117,26.88,26.88,26.88,1010.0,,,85,3.53,137,,,,,,,,,,,,,84,803,Clouds,broken clouds,04d,1997-11-05 10:00:00,1997,11
878702400,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1009.1,,,70,3.6,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-05 11:00:00,1997,11
878706000,28800,Denpasar,-8.652497,115.219117,32.0,32.0,32.0,1008.1,,,62,4.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-05 12:00:00,1997,11
878709600,28800,Denpasar,-8.652497,115.219117,32.0,32.0,32.0,1007.1,,,59,3.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-05 13:00:00,1997,11
878713200,28800,Denpasar,-8.652497,115.219117,32.0,32.0,32.0,1007.1,,,59,2.6,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-05 14:00:00,1997,11
878716800,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1007.1,,,66,2.6,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-05 15:00:00,1997,11
878720400,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1007.9,,,67,2.6,170,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1997-11-05 16:00:00,1997,11
878724000,28800,Denpasar,-8.652497,115.219117,26.95,26.95,26.95,1008.0,,,84,2.22,94,,,,,,,,,,,,,53,803,Clouds,broken clouds,04d,1997-11-05 17:00:00,1997,11
878727600,28800,Denpasar,-8.652497,115.219117,26.71,26.71,26.71,1009.0,,,85,2.62,84,,,,,,,,,,,,,58,803,Clouds,broken clouds,04n,1997-11-05 18:00:00,1997,11
878731200,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1009.1,,,88,1.5,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-05 19:00:00,1997,11
878734800,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.2,,,88,1.0,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-05 20:00:00,1997,11
878738400,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.2,,,88,1.0,160,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-05 21:00:00,1997,11
878742000,28800,Denpasar,-8.652497,115.219117,27.8,27.8,27.8,1010.3,,,85,1.0,170,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-05 22:00:00,1997,11
878745600,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,94,1.0,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-05 23:00:00,1997,11
878749200,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1009.1,,,94,1.5,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-06 00:00:00,1997,11
878752800,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1008.1,,,94,3.77,109,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-06 01:00:00,1997,11
878756400,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1008.1,,,94,1.5,360,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1997-11-06 02:00:00,1997,11
878760000,28800,Denpasar,-8.652497,115.219117,25.85,25.85,25.85,1009.0,,,89,4.44,98,,,,,,,,,,,,,91,804,Clouds,overcast clouds,04n,1997-11-06 03:00:00,1997,11
