index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
224194,1559322000,26.88,26.8,27.0,1010.0,,,88,4.1,100,,,,,,,40,802,2019-06-01 00:00:00,2019,6
224195,1559325600,26.9,26.8,27.0,1009.0,,,88,4.1,110,,,,,,,20,801,2019-06-01 01:00:00,2019,6
224196,1559329200,26.88,26.8,27.0,1009.0,,,88,4.6,100,,,,,,,20,801,2019-06-01 02:00:00,2019,6
224197,1559332800,26.78,26.6,27.0,1009.0,,,88,3.6,100,,,,,,,40,802,2019-06-01 03:00:00,2019,6
224198,1559336400,26.8,26.6,27.0,1009.0,,,83,3.1,90,,,,,,,20,801,2019-06-01 04:00:00,2019,6
224199,1559340000,25.97,25.0,26.6,1009.0,,,88,1.5,20,,,,,,,20,801,2019-06-01 05:00:00,2019,6
224200,1559343600,26.03,25.0,26.7,1010.0,,,88,1.5,60,,,,,,,20,801,2019-06-01 06:00:00,2019,6
224201,1559347200,26.85,26.7,27.0,1011.0,,,78,2.1,100,,,,,,,40,802,2019-06-01 07:00:00,2019,6
224202,1559350800,27.21,26.7,28.0,1011.0,,,78,3.6,110,,,,,,,20,801,2019-06-01 08:00:00,2019,6
224203,1559354400,29.12,29.0,29.2,1011.0,,,79,5.1,110,,,,,,,20,801,2019-06-01 09:00:00,2019,6
224204,1559358000,29.6,29.2,30.0,1010.0,,,74,6.2,100,,,,,,,40,802,2019-06-01 10:00:00,2019,6
224205,1559361600,29.12,29.0,29.2,1010.0,,,79,6.7,110,,,,,,,40,802,2019-06-01 11:00:00,2019,6
224206,1559365200,29.3,29.0,29.5,1009.0,,,74,7.2,110,,,,,,,20,801,2019-06-01 12:00:00,2019,6
224207,1559368800,29.25,29.0,29.5,1008.0,,,74,6.2,110,,,,,,,20,801,2019-06-01 13:00:00,2019,6
224208,1559372400,29.7,29.5,30.0,1008.0,,,74,6.7,130,,,,,,,40,802,2019-06-01 14:00:00,2019,6
224209,1559376000,28.58,28.3,29.0,1008.0,,,79,6.2,130,,,,,,,40,802,2019-06-01 15:00:00,2019,6
224210,1559379600,28.15,28.0,28.3,1008.0,,,83,5.7,140,,,,,,,40,802,2019-06-01 16:00:00,2019,6
224211,1559383200,28.18,28.0,28.3,1009.0,,,78,5.7,130,,,,,,,40,802,2019-06-01 17:00:00,2019,6
224212,1559386800,27.12,27.0,27.2,1009.0,,,83,3.6,140,,,,,,,20,801,2019-06-01 18:00:00,2019,6
224213,1559390400,27.1,27.0,27.2,1011.0,,,88,3.1,110,,,,,,,20,801,2019-06-01 19:00:00,2019,6
224214,1559394000,27.12,27.0,27.2,1011.0,,,88,3.6,120,,,,,,,20,801,2019-06-01 20:00:00,2019,6
224215,1559397600,27.06,27.0,27.1,1012.0,,,88,3.1,130,,,,,,,20,801,2019-06-01 21:00:00,2019,6
224216,1559401200,27.05,27.0,27.1,1012.0,,,88,3.1,140,,,,,,,20,801,2019-06-01 22:00:00,2019,6
224217,1559404800,27.06,27.0,27.1,1011.0,,,88,2.6,130,,,,,,,20,801,2019-06-01 23:00:00,2019,6
224218,1559408400,26.88,26.8,27.0,1011.0,,,88,2.1,110,,,,,,,75,803,2019-06-02 00:00:00,2019,6
224219,1559412000,26.9,26.8,27.0,1011.0,,,88,2.6,140,,,,,,,40,802,2019-06-02 01:00:00,2019,6
224220,1559415600,26.88,26.8,27.0,1010.0,,,88,2.6,130,,,,,,,40,802,2019-06-02 02:00:00,2019,6
224221,1559419200,26.18,26.0,26.3,1010.0,,,94,1.5,110,,2.0,,,,,40,500,2019-06-02 03:00:00,2019,6
224222,1559422800,26.15,26.0,26.3,1010.0,,,94,1.5,130,,2.0,,,,,40,500,2019-06-02 04:00:00,2019,6
224223,1559426400,26.18,26.0,26.3,1011.0,,,94,2.1,130,,2.0,,,,,40,500,2019-06-02 05:00:00,2019,6
224224,1559430000,26.91,26.0,27.5,1011.0,,,94,1.5,140,,,,,2.0,,40,802,2019-06-02 06:00:00,2019,6
224225,1559433600,27.75,27.5,28.0,1012.0,,,83,2.6,130,,,,,2.0,,40,802,2019-06-02 07:00:00,2019,6
224226,1559437200,28.09,27.5,29.0,1012.0,,,79,5.1,110,,,,,2.0,,75,803,2019-06-02 08:00:00,2019,6
224227,1559440800,29.36,29.0,29.6,1012.0,,,74,5.1,100,,,,,,,20,801,2019-06-02 09:00:00,2019,6
224228,1559444400,29.8,29.6,30.0,1012.0,,,74,5.1,110,,,,,,,20,801,2019-06-02 10:00:00,2019,6
224229,1559448000,29.76,29.6,30.0,1011.0,,,74,5.7,120,,,,,,,20,801,2019-06-02 11:00:00,2019,6
224230,1559451600,29.88,29.8,30.0,1010.0,,,74,5.1,110,,,,,,,20,801,2019-06-02 12:00:00,2019,6
224231,1559455200,29.9,29.8,30.0,1010.0,,,74,4.6,110,,,,,,,20,801,2019-06-02 13:00:00,2019,6
224232,1559458800,29.88,29.8,30.0,1009.0,,,74,5.1,120,,,,,,,20,801,2019-06-02 14:00:00,2019,6
224233,1559462400,28.94,28.9,29.0,1009.0,,,79,6.7,130,,,,,,,40,802,2019-06-02 15:00:00,2019,6
224234,1559466000,28.95,28.9,29.0,1009.0,,,79,5.7,120,,,,,,,40,802,2019-06-02 16:00:00,2019,6
224235,1559469600,28.54,28.0,28.9,1010.0,,,83,5.7,130,,,,,,,40,802,2019-06-02 17:00:00,2019,6
224236,1559473200,27.24,27.0,27.4,1010.0,,,88,5.1,120,,,,,,,20,801,2019-06-02 18:00:00,2019,6
224237,1559476800,27.2,27.0,27.4,1011.0,,,88,5.1,110,,,,,,,20,801,2019-06-02 19:00:00,2019,6
224238,1559480400,27.24,27.0,27.4,1011.0,,,88,4.6,120,,,,,,,20,801,2019-06-02 20:00:00,2019,6
224239,1559484000,27.0,27.0,27.0,1012.0,,,88,4.1,110,,,,,,,20,801,2019-06-02 21:00:00,2019,6
224240,1559487600,27.0,27.0,27.0,1011.0,,,88,3.6,100,,,,,,,1,800,2019-06-02 22:00:00,2019,6
224241,1559491200,27.0,27.0,27.0,1011.0,,,88,3.6,110,,,,,,,20,801,2019-06-02 23:00:00,2019,6
224242,1559494800,26.88,26.8,27.0,1011.0,,,88,3.6,120,,,,,,,20,801,2019-06-03 00:00:00,2019,6
224243,1559498400,26.9,26.8,27.0,1010.0,,,88,3.1,100,,,,,,,40,802,2019-06-03 01:00:00,2019,6
224244,1559502000,26.88,26.8,27.0,1010.0,,,88,2.6,110,,,,,,,20,801,2019-06-03 02:00:00,2019,6
224245,1559505600,25.94,25.9,26.0,1010.0,,,94,1.5,80,,,,,,,20,801,2019-06-03 03:00:00,2019,6
224246,1559509200,25.95,25.9,26.0,1010.0,,,94,0.5,0,,,,,,,20,801,2019-06-03 04:00:00,2019,6
224247,1559512800,25.54,25.0,25.9,1010.0,,,100,1.5,250,,,,,,,20,801,2019-06-03 05:00:00,2019,6
224248,1559516400,26.48,26.0,26.8,1011.0,,,94,1.5,350,,,,,,,40,802,2019-06-03 06:00:00,2019,6
224249,1559520000,26.9,26.8,27.0,1012.0,,,88,1.5,350,,,,,,,40,802,2019-06-03 07:00:00,2019,6
224250,1559523600,27.27,26.8,28.0,1012.0,,,88,2.1,350,,,,,,,40,802,2019-06-03 08:00:00,2019,6
224251,1559527200,29.12,29.0,29.2,1012.0,,,79,3.1,100,,,,,,,40,802,2019-06-03 09:00:00,2019,6
224252,1559530800,29.1,29.0,29.2,1012.0,,,79,4.1,100,,,,,,,40,802,2019-06-03 10:00:00,2019,6
224253,1559534400,29.12,29.0,29.2,1011.0,,,79,4.6,110,,,,,,,75,803,2019-06-03 11:00:00,2019,6
224254,1559538000,29.42,29.0,29.7,1010.0,,,79,5.7,110,,,,,,,20,801,2019-06-03 12:00:00,2019,6
224255,1559541600,29.85,29.7,30.0,1009.0,,,74,7.7,110,,,,,,,20,801,2019-06-03 13:00:00,2019,6
224256,1559545200,29.42,29.0,29.7,1009.0,,,79,8.8,130,,,,,,,20,801,2019-06-03 14:00:00,2019,6
224257,1559548800,28.46,28.1,29.0,1009.0,,,79,10.8,130,,,,,,,20,801,2019-06-03 15:00:00,2019,6
224258,1559552400,28.05,28.0,28.1,1009.0,,,78,8.8,120,,,,,,,20,801,2019-06-03 16:00:00,2019,6
224259,1559556000,28.06,28.0,28.1,1010.0,,,83,7.2,130,,,,,,,40,802,2019-06-03 17:00:00,2019,6
224260,1559559600,27.7,27.5,28.0,1011.0,,,83,6.7,120,,,,,,,40,802,2019-06-03 18:00:00,2019,6
224261,1559563200,27.75,27.5,28.0,1011.0,,,83,7.2,120,,,,,,,20,801,2019-06-03 19:00:00,2019,6
224262,1559566800,27.7,27.5,28.0,1012.0,,,83,6.2,120,,,,,,,20,801,2019-06-03 20:00:00,2019,6
224263,1559570400,27.7,27.5,28.0,1012.0,,,83,8.8,130,,,,,,,40,802,2019-06-03 21:00:00,2019,6
224264,1559574000,27.75,27.5,28.0,1012.0,,,83,7.7,120,,,,,,,20,801,2019-06-03 22:00:00,2019,6
224265,1559577600,27.7,27.5,28.0,1012.0,,,83,8.2,120,,,,,,,75,803,2019-06-03 23:00:00,2019,6
224266,1559581200,27.76,27.6,28.0,1011.0,,,78,7.7,120,,,,,,,40,802,2019-06-04 00:00:00,2019,6
224267,1559584800,27.8,27.6,28.0,1011.0,,,83,8.2,120,,,,,,,40,802,2019-06-04 01:00:00,2019,6
224268,1559588400,27.36,27.0,27.6,1011.0,,,88,6.7,110,,,,,,,20,801,2019-06-04 02:00:00,2019,6
224269,1559592000,27.0,27.0,27.0,1011.0,,,88,6.2,120,,,,,,,40,802,2019-06-04 03:00:00,2019,6
224270,1559595600,27.0,27.0,27.0,1011.0,,,88,7.2,120,,,,,,,20,801,2019-06-04 04:00:00,2019,6
224271,1559599200,27.0,27.0,27.0,1011.0,,,88,6.2,120,,,,,,,40,802,2019-06-04 05:00:00,2019,6
224272,1559602800,27.42,27.0,27.7,1011.0,,,88,5.1,110,,,,,,,1,800,2019-06-04 06:00:00,2019,6
224273,1559606400,27.85,27.7,28.0,1012.0,,,78,6.7,100,,,,,,,20,801,2019-06-04 07:00:00,2019,6
224274,1559610000,27.82,27.7,28.0,1012.0,,,83,5.1,100,,,,,,,20,801,2019-06-04 08:00:00,2019,6
224275,1559613600,29.0,29.0,29.0,1012.0,,,79,6.7,110,,,,,,,20,801,2019-06-04 09:00:00,2019,6
224276,1559617200,29.0,29.0,29.0,1012.0,,,79,7.7,110,,,,,,,20,801,2019-06-04 10:00:00,2019,6
224277,1559620800,29.0,29.0,29.0,1011.0,,,74,8.2,120,,,,,,,20,801,2019-06-04 11:00:00,2019,6
224278,1559624400,29.0,29.0,29.0,1010.0,,,79,8.8,110,,,,,,,20,801,2019-06-04 12:00:00,2019,6
224279,1559628000,29.0,29.0,29.0,1009.0,,,74,8.8,110,,,,,,,20,801,2019-06-04 13:00:00,2019,6
224280,1559631600,29.0,29.0,29.0,1008.0,,,74,10.8,120,,,,,,,20,801,2019-06-04 14:00:00,2019,6
224281,1559635200,28.52,28.2,29.0,1008.0,,,74,9.3,120,,,,,,,20,801,2019-06-04 15:00:00,2019,6
224282,1559638800,28.1,28.0,28.2,1009.0,,,78,9.3,130,,,,,,,20,801,2019-06-04 16:00:00,2019,6
224283,1559642400,27.73,27.0,28.2,1009.0,,,78,6.7,120,,,,,,,20,801,2019-06-04 17:00:00,2019,6
224284,1559646000,27.0,27.0,27.0,1010.0,,,83,5.7,120,,,,,,,20,801,2019-06-04 18:00:00,2019,6
224285,1559649600,27.0,27.0,27.0,1011.0,,,83,7.7,130,,,,,,,20,801,2019-06-04 19:00:00,2019,6
224286,1559653200,27.0,27.0,27.0,1011.0,,,83,7.7,130,,,,,,,20,801,2019-06-04 20:00:00,2019,6
224287,1559656800,27.12,27.0,27.2,1011.0,,,83,7.2,130,,,,,,,20,801,2019-06-04 21:00:00,2019,6
224288,1559660400,27.1,27.0,27.2,1011.0,,,83,6.7,120,,,,,,,20,801,2019-06-04 22:00:00,2019,6
224289,1559664000,27.12,27.0,27.2,1011.0,,,83,6.2,110,,,,,,,20,801,2019-06-04 23:00:00,2019,6
224290,1559667600,26.88,26.8,27.0,1011.0,,,83,4.6,90,,,,,,,20,801,2019-06-05 00:00:00,2019,6
224291,1559671200,26.9,26.8,27.0,1011.0,,,83,4.1,110,,,,,,,40,802,2019-06-05 01:00:00,2019,6
224292,1559674800,26.88,26.8,27.0,1010.0,,,83,4.1,110,,,,,,,40,802,2019-06-05 02:00:00,2019,6
224293,1559678400,26.88,26.8,27.0,1010.0,,,83,5.7,130,,,,,,,40,802,2019-06-05 03:00:00,2019,6
224294,1559682000,26.9,26.8,27.0,1010.0,,,83,5.1,120,,,,,,,40,802,2019-06-05 04:00:00,2019,6
224295,1559685600,26.88,26.8,27.0,1010.0,,,83,4.1,120,,,,,,,20,801,2019-06-05 05:00:00,2019,6
224296,1559689200,27.24,27.0,27.4,1011.0,,,83,3.6,110,,,,,,,20,801,2019-06-05 06:00:00,2019,6
224297,1559692800,27.2,27.0,27.4,1011.0,,,88,5.1,100,,,,,,,75,803,2019-06-05 07:00:00,2019,6
224298,1559696400,27.64,27.4,28.0,1011.0,,,83,5.7,100,,,,,,,40,802,2019-06-05 08:00:00,2019,6
224299,1559700000,28.12,28.0,28.2,1011.0,,,83,6.2,110,,,,,,,20,801,2019-06-05 09:00:00,2019,6
