,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
226402,1567270800,24.64,24.4,25.0,1014.0,,,88,2.6,120,,,,,,,20,801,2019-09-01 00:00:00,2019,9
226403,1567274400,24.2,24.0,24.4,1014.0,,,94,2.1,90,,,,,,,75,803,2019-09-01 01:00:00,2019,9
226404,1567278000,24.24,24.0,24.4,1013.0,,,94,1.5,100,,,,,,,40,802,2019-09-01 02:00:00,2019,9
226405,1567281600,23.88,23.8,24.0,1013.0,,,94,0.5,0,,0.3,,,,,75,500,2019-09-01 03:00:00,2019,9
226406,1567285200,23.9,23.8,24.0,1013.0,,,94,1.5,350,,0.3,,,,,75,500,2019-09-01 04:00:00,2019,9
226407,1567288800,23.88,23.8,24.0,1013.0,,,94,1.5,340,,0.3,,,,,75,500,2019-09-01 05:00:00,2019,9
226408,1567292400,25.09,24.0,25.8,1014.0,,,94,1.5,90,,,,,0.3,,75,803,2019-09-01 06:00:00,2019,9
226409,1567296000,25.9,25.8,26.0,1014.0,,,83,4.1,110,,,,,0.3,,40,802,2019-09-01 07:00:00,2019,9
226410,1567299600,26.27,25.8,27.0,1015.0,,,78,6.7,110,,,,,0.3,,20,801,2019-09-01 08:00:00,2019,9
226411,1567303200,27.94,27.9,28.0,1015.0,,,69,6.7,110,,,,,,,40,802,2019-09-01 09:00:00,2019,9
226412,1567306800,27.95,27.9,28.0,1015.0,,,69,7.2,120,,,,,,,40,802,2019-09-01 10:00:00,2019,9
226413,1567310400,27.94,27.9,28.0,1014.0,,,69,7.7,130,,,,,,,75,803,2019-09-01 11:00:00,2019,9
226414,1567314000,28.46,28.1,29.0,1013.0,,,70,7.7,150,,,,,,,75,803,2019-09-01 12:00:00,2019,9
226415,1567317600,28.05,28.0,28.1,1013.0,,,69,9.3,150,,,,,,,75,803,2019-09-01 13:00:00,2019,9
226416,1567321200,28.06,28.0,28.1,1012.0,,,69,7.7,150,,,,,,,75,803,2019-09-01 14:00:00,2019,9
226417,1567324800,27.15,26.6,28.0,1012.0,,,69,8.8,150,,,,,,,40,802,2019-09-01 15:00:00,2019,9
226418,1567328400,26.8,26.6,27.0,1012.0,,,74,8.2,150,,,,,,,40,802,2019-09-01 16:00:00,2019,9
226419,1567332000,26.36,26.0,26.6,1013.0,,,78,6.2,140,,,,,,,40,802,2019-09-01 17:00:00,2019,9
226420,1567335600,25.06,25.0,25.1,1013.0,,,83,5.7,140,,,,,,,20,801,2019-09-01 18:00:00,2019,9
226421,1567339200,25.05,25.0,25.1,1014.0,,,83,4.6,140,,,,,,,20,801,2019-09-01 19:00:00,2019,9
226422,1567342800,25.06,25.0,25.1,1015.0,,,83,2.6,130,,,,,,,20,801,2019-09-01 20:00:00,2019,9
226423,1567346400,25.0,25.0,25.0,1015.0,,,83,4.6,140,,,,,,,20,801,2019-09-01 21:00:00,2019,9
226424,1567350000,25.0,25.0,25.0,1015.0,,,88,2.6,110,,,,,,,20,801,2019-09-01 22:00:00,2019,9
226425,1567353600,25.0,25.0,25.0,1015.0,,,88,2.6,140,,,,,,,20,801,2019-09-01 23:00:00,2019,9
226426,1567357200,24.82,24.7,25.0,1014.0,,,88,2.1,130,,,,,,,40,802,2019-09-02 00:00:00,2019,9
226427,1567360800,24.85,24.7,25.0,1014.0,,,83,3.6,140,,,,,,,75,803,2019-09-02 01:00:00,2019,9
226428,1567364400,24.82,24.7,25.0,1013.0,,,88,3.6,120,,,,,,,75,803,2019-09-02 02:00:00,2019,9
226429,1567368000,24.64,24.4,25.0,1013.0,,,83,3.1,120,,,,,,,40,802,2019-09-02 03:00:00,2019,9
226430,1567371600,24.2,24.0,24.4,1014.0,,,94,3.6,130,,,,,,,40,802,2019-09-02 04:00:00,2019,9
226431,1567375200,24.24,24.0,24.4,1014.0,,,88,2.6,110,,,,,,,20,801,2019-09-02 05:00:00,2019,9
226432,1567378800,25.09,24.0,25.8,1014.0,,,88,1.5,130,,,,,,,20,801,2019-09-02 06:00:00,2019,9
226433,1567382400,25.9,25.8,26.0,1015.0,,,83,5.1,110,,,,,,,20,801,2019-09-02 07:00:00,2019,9
226434,1567386000,26.27,25.8,27.0,1015.0,,,74,6.2,110,,,,,,,20,801,2019-09-02 08:00:00,2019,9
226435,1567389600,27.48,27.0,27.8,1015.0,,,74,6.7,100,,,,,,,40,802,2019-09-02 09:00:00,2019,9
226436,1567393200,27.9,27.8,28.0,1015.0,,,69,7.7,130,,,,,,,40,802,2019-09-02 10:00:00,2019,9
226437,1567396800,27.88,27.8,28.0,1014.0,,,69,8.2,120,,,,,,,20,801,2019-09-02 11:00:00,2019,9
226438,1567400400,28.24,28.0,28.4,1013.0,,,69,8.2,130,,,,,,,40,802,2019-09-02 12:00:00,2019,9
226439,1567404000,28.2,28.0,28.4,1013.0,,,69,7.2,130,,,,,,,75,803,2019-09-02 13:00:00,2019,9
226440,1567407600,27.85,27.0,28.4,1012.0,,,74,8.2,140,,,,,,,75,803,2019-09-02 14:00:00,2019,9
226441,1567411200,26.52,26.2,27.0,1012.0,,,74,7.7,140,,,,,,,75,803,2019-09-02 15:00:00,2019,9
226442,1567414800,26.1,26.0,26.2,1013.0,,,78,7.2,150,,,,,,,40,802,2019-09-02 16:00:00,2019,9
226443,1567418400,26.12,26.0,26.2,1013.0,,,73,7.2,140,,,,,,,40,802,2019-09-02 17:00:00,2019,9
226444,1567422000,25.12,25.0,25.2,1014.0,,,78,6.2,150,,,,,,,40,802,2019-09-02 18:00:00,2019,9
226445,1567425600,25.1,25.0,25.2,1015.0,,,78,6.2,140,,,,,,,20,801,2019-09-02 19:00:00,2019,9
226446,1567429200,25.12,25.0,25.2,1015.0,,,83,5.7,140,,,,,,,20,801,2019-09-02 20:00:00,2019,9
226447,1567432800,24.76,24.6,25.0,1016.0,,,83,4.6,140,,,,,,,20,801,2019-09-02 21:00:00,2019,9
226448,1567436400,24.8,24.6,25.0,1016.0,,,83,4.6,130,,,,,,,20,801,2019-09-02 22:00:00,2019,9
226449,1567440000,24.76,24.6,25.0,1015.0,,,83,5.1,130,,,,,,,20,801,2019-09-02 23:00:00,2019,9
226450,1567443600,24.76,24.6,25.0,1015.0,,,83,4.1,120,,,,,,,20,801,2019-09-03 00:00:00,2019,9
226451,1567447200,24.8,24.6,25.0,1014.0,,,83,4.6,130,,,,,,,20,801,2019-09-03 01:00:00,2019,9
226452,1567450800,24.76,24.6,25.0,1014.0,,,83,5.1,130,,,,,,,20,801,2019-09-03 02:00:00,2019,9
226453,1567454400,24.24,24.0,24.4,1014.0,,,88,4.6,120,,,,,,,20,801,2019-09-03 03:00:00,2019,9
226454,1567458000,24.2,24.0,24.4,1014.0,,,88,4.1,120,,,,,,,20,801,2019-09-03 04:00:00,2019,9
226455,1567461600,24.24,24.0,24.4,1015.0,,,88,4.1,120,,,,,,,40,802,2019-09-03 05:00:00,2019,9
226456,1567465200,25.67,25.0,26.1,1015.0,,,83,3.6,120,,,,,,,20,801,2019-09-03 06:00:00,2019,9
226457,1567468800,26.05,26.0,26.1,1016.0,,,83,4.1,110,,,,,,,40,802,2019-09-03 07:00:00,2019,9
226458,1567472400,26.46,26.1,27.0,1016.0,,,74,5.7,110,,,,,,,20,801,2019-09-03 08:00:00,2019,9
226459,1567476000,27.79,27.0,28.3,1016.0,,,69,7.2,130,,,,,,,20,801,2019-09-03 09:00:00,2019,9
226460,1567479600,28.15,28.0,28.3,1016.0,,,69,7.7,110,,,,,,,20,801,2019-09-03 10:00:00,2019,9
226461,1567483200,27.79,27.0,28.3,1015.0,,,74,7.2,110,,,,,,,20,801,2019-09-03 11:00:00,2019,9
226462,1567486800,27.36,27.0,27.6,1015.0,,,69,7.2,130,,,,,,,75,803,2019-09-03 12:00:00,2019,9
226463,1567490400,27.8,27.6,28.0,1014.0,,,69,8.2,130,,,,,,,40,802,2019-09-03 13:00:00,2019,9
226464,1567494000,27.76,27.6,28.0,1013.0,,,69,8.8,150,,,,,,,40,802,2019-09-03 14:00:00,2019,9
226465,1567497600,26.94,26.9,27.0,1013.0,,,74,9.8,140,,,,,,,40,802,2019-09-03 15:00:00,2019,9
226466,1567501200,26.95,26.9,27.0,1014.0,,,74,8.2,140,,,,,,,20,801,2019-09-03 16:00:00,2019,9
226467,1567504800,26.54,26.0,26.9,1014.0,,,78,6.7,130,,,,,,,20,801,2019-09-03 17:00:00,2019,9
226468,1567508400,24.94,24.9,25.0,1015.0,,,83,5.1,130,,,,,,,20,801,2019-09-03 18:00:00,2019,9
226469,1567512000,24.95,24.9,25.0,1015.0,,,83,4.1,120,,,,,,,20,801,2019-09-03 19:00:00,2019,9
226470,1567515600,24.94,24.9,25.0,1015.0,,,83,4.1,120,,,,,,,20,801,2019-09-03 20:00:00,2019,9
226471,1567519200,24.64,24.4,25.0,1016.0,,,83,3.6,120,,,,,,,20,801,2019-09-03 21:00:00,2019,9
226472,1567522800,24.7,24.4,25.0,1016.0,,,83,3.6,120,,,,,,,20,801,2019-09-03 22:00:00,2019,9
226473,1567526400,24.64,24.4,25.0,1015.0,,,83,3.1,120,,,,,,,75,803,2019-09-03 23:00:00,2019,9
226474,1567530000,24.36,24.0,24.6,1015.0,,,88,2.6,140,,,,,,,20,801,2019-09-04 00:00:00,2019,9
226475,1567533600,24.8,24.6,25.0,1015.0,,,83,2.6,130,,,,,,,20,801,2019-09-04 01:00:00,2019,9
226476,1567537200,24.76,24.6,25.0,1014.0,,,83,4.1,140,,,,,,,40,802,2019-09-04 02:00:00,2019,9
226477,1567540800,24.82,24.7,25.0,1014.0,,,83,4.6,140,,,,,,,40,802,2019-09-04 03:00:00,2019,9
226478,1567544400,24.85,24.7,25.0,1014.0,,,83,4.6,130,,,,,,,20,801,2019-09-04 04:00:00,2019,9
226479,1567548000,24.82,24.7,25.0,1015.0,,,83,4.1,120,,,,,,,20,801,2019-09-04 05:00:00,2019,9
226480,1567551600,25.73,25.0,26.2,1015.0,,,83,4.6,130,,,,,,,20,801,2019-09-04 06:00:00,2019,9
226481,1567555200,26.1,26.0,26.2,1016.0,,,78,6.7,120,,,,,,,20,801,2019-09-04 07:00:00,2019,9
226482,1567558800,26.52,26.2,27.0,1016.0,,,69,6.2,110,,,,,,,20,801,2019-09-04 08:00:00,2019,9
226483,1567562400,27.7,27.5,28.0,1016.0,,,69,8.2,110,,,,,,,20,801,2019-09-04 09:00:00,2019,9
226484,1567566000,27.75,27.5,28.0,1016.0,,,69,7.7,130,,,,,,,40,802,2019-09-04 10:00:00,2019,9
226485,1567569600,27.7,27.5,28.0,1015.0,,,69,7.7,130,,,,,,,20,801,2019-09-04 11:00:00,2019,9
226486,1567573200,28.58,28.3,29.0,1014.0,,,66,7.7,120,,,,,,,20,801,2019-09-04 12:00:00,2019,9
226487,1567576800,28.15,28.0,28.3,1013.0,,,69,7.7,110,,,,,,,20,801,2019-09-04 13:00:00,2019,9
226488,1567580400,28.58,28.3,29.0,1013.0,,,66,7.2,130,,,,,,,75,803,2019-09-04 14:00:00,2019,9
226489,1567584000,27.46,27.1,28.0,1013.0,,,69,6.2,140,,,,,,,40,802,2019-09-04 15:00:00,2019,9
226490,1567587600,27.05,27.0,27.1,1013.0,,,74,6.2,140,,,,,,,40,802,2019-09-04 16:00:00,2019,9
226491,1567591200,26.67,26.0,27.1,1014.0,,,78,7.7,130,,,,,,,75,803,2019-09-04 17:00:00,2019,9
226492,1567594800,25.52,25.2,26.0,1014.0,,,78,7.2,140,,,,,,,40,802,2019-09-04 18:00:00,2019,9
226493,1567598400,25.1,25.0,25.2,1015.0,,,88,6.7,120,,,,,,,40,802,2019-09-04 19:00:00,2019,9
226494,1567602000,25.12,25.0,25.2,1016.0,,,88,6.2,120,,,,,,,20,801,2019-09-04 20:00:00,2019,9
226495,1567605600,24.88,24.8,25.0,1016.0,,,88,5.1,110,,,,,,,20,801,2019-09-04 21:00:00,2019,9
226496,1567609200,24.9,24.8,25.0,1016.0,,,88,4.6,110,,,,,,,20,801,2019-09-04 22:00:00,2019,9
226497,1567612800,24.88,24.8,25.0,1016.0,,,88,4.1,110,,,,,,,20,801,2019-09-04 23:00:00,2019,9
226498,1567616400,24.7,24.5,25.0,1015.0,,,88,3.6,110,,,,,,,20,801,2019-09-05 00:00:00,2019,9
226499,1567620000,24.75,24.5,25.0,1015.0,,,88,2.6,100,,,,,,,40,802,2019-09-05 01:00:00,2019,9
226500,1567623600,24.7,24.5,25.0,1015.0,,,88,2.1,110,,,,,,,40,802,2019-09-05 02:00:00,2019,9
226501,1567627200,24.64,24.4,25.0,1015.0,,,88,2.6,120,,,,,,,40,802,2019-09-05 03:00:00,2019,9
226502,1567630800,24.7,24.4,25.0,1015.0,,,88,1.5,90,,,,,,,40,802,2019-09-05 04:00:00,2019,9
226503,1567634400,24.24,24.0,24.4,1015.0,,,94,1.5,100,,,,,,,40,802,2019-09-05 05:00:00,2019,9
226504,1567638000,25.85,25.0,26.4,1016.0,,,88,1.0,0,,,,,,,40,802,2019-09-05 06:00:00,2019,9
226505,1567641600,26.2,26.0,26.4,1017.0,,,83,4.1,120,,,,,,,20,801,2019-09-05 07:00:00,2019,9
226506,1567645200,26.64,26.4,27.0,1017.0,,,78,5.7,110,,,,,,,40,802,2019-09-05 08:00:00,2019,9
226507,1567648800,28.36,28.0,28.6,1017.0,,,74,6.2,110,,,,,,,75,803,2019-09-05 09:00:00,2019,9
226508,1567652400,28.8,28.6,29.0,1016.0,,,70,7.2,110,,,,,,,40,802,2019-09-05 10:00:00,2019,9
226509,1567656000,28.76,28.6,29.0,1016.0,,,66,7.2,110,,,,,,,40,802,2019-09-05 11:00:00,2019,9
226510,1567659600,28.06,28.0,28.1,1015.0,,,69,7.7,130,,,,,,,20,801,2019-09-05 12:00:00,2019,9
226511,1567663200,28.05,28.0,28.1,1014.0,,,69,8.8,120,,,,,,,20,801,2019-09-05 13:00:00,2019,9
226512,1567666800,28.06,28.0,28.1,1013.0,,,69,7.2,130,,,,,,,20,801,2019-09-05 14:00:00,2019,9
226513,1567670400,27.46,27.1,28.0,1013.0,,,65,7.7,130,,,,,,,20,801,2019-09-05 15:00:00,2019,9
226514,1567674000,27.05,27.0,27.1,1013.0,,,74,6.7,130,,,,,,,20,801,2019-09-05 16:00:00,2019,9
226515,1567677600,26.67,26.0,27.1,1014.0,,,78,5.1,120,,,,,,,20,801,2019-09-05 17:00:00,2019,9
226516,1567681200,25.52,25.2,26.0,1015.0,,,83,4.6,130,,,,,,,40,802,2019-09-05 18:00:00,2019,9
226517,1567684800,25.1,25.0,25.2,1015.0,,,88,3.6,110,,,,,,,40,802,2019-09-05 19:00:00,2019,9
226518,1567688400,25.12,25.0,25.2,1016.0,,,88,3.6,100,,,,,,,75,803,2019-09-05 20:00:00,2019,9
226519,1567692000,25.0,25.0,25.0,1016.0,,,88,3.1,90,,,,,,,20,801,2019-09-05 21:00:00,2019,9
226520,1567695600,25.0,25.0,25.0,1016.0,,,88,3.1,110,,,,,,,20,801,2019-09-05 22:00:00,2019,9
226521,1567699200,25.0,25.0,25.0,1016.0,,,88,3.1,110,,,,,,,20,801,2019-09-05 23:00:00,2019,9
226522,1567702800,24.88,24.8,25.0,1015.0,,,88,4.1,120,,,,,,,20,801,2019-09-06 00:00:00,2019,9
226523,1567706400,24.9,24.8,25.0,1015.0,,,88,3.6,110,,,,,,,20,801,2019-09-06 01:00:00,2019,9
226524,1567710000,24.88,24.8,25.0,1015.0,,,83,3.6,120,,,,,,,20,801,2019-09-06 02:00:00,2019,9
226525,1567713600,24.94,24.9,25.0,1015.0,,,83,3.1,130,,,,,,,20,801,2019-09-06 03:00:00,2019,9
226526,1567717200,24.95,24.9,25.0,1014.0,,,83,3.6,140,,,,,,,20,801,2019-09-06 04:00:00,2019,9
226527,1567720800,24.94,24.9,25.0,1015.0,,,83,1.5,140,,,,,,,40,802,2019-09-06 05:00:00,2019,9
226528,1567724400,25.73,25.0,26.2,1015.0,,,83,3.6,130,,,,,,,20,801,2019-09-06 06:00:00,2019,9
226529,1567728000,26.1,26.0,26.2,1016.0,,,78,5.7,110,,,,,,,20,801,2019-09-06 07:00:00,2019,9
226530,1567731600,26.52,26.2,27.0,1016.0,,,74,5.7,110,,,,,,,20,801,2019-09-06 08:00:00,2019,9
226531,1567735200,28.48,28.0,28.8,1016.0,,,69,6.2,110,,,,,,,20,801,2019-09-06 09:00:00,2019,9
226532,1567738800,28.4,28.0,28.8,1016.0,,,69,7.2,120,,,,,,,20,801,2019-09-06 10:00:00,2019,9
226533,1567742400,28.48,28.0,28.8,1015.0,,,65,7.2,110,,,,,,,20,801,2019-09-06 11:00:00,2019,9
226534,1567746000,29.0,29.0,29.0,1014.0,,,62,6.7,130,,,,,,,20,801,2019-09-06 12:00:00,2019,9
226535,1567749600,29.0,29.0,29.0,1013.0,,,66,5.7,120,,,,,,,20,801,2019-09-06 13:00:00,2019,9
