,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year
220524,1546275600,24.46,24.1,25.0,1008.0,,,94,4.6,250,,14.0,14.0,,,,75,502,2019-01-01 00:00:00,2019
220525,1546279200,24.05,24.0,24.1,1007.0,,,94,2.1,200,,14.0,14.0,,,,75,502,2019-01-01 01:00:00,2019
220526,1546282800,24.46,24.1,25.0,1007.0,,,94,1.5,210,,14.0,14.0,,,,40,502,2019-01-01 02:00:00,2019
220527,1546286400,24.88,24.8,25.0,1006.0,,,94,0.5,0,,3.0,,,,,40,500,2019-01-01 03:00:00,2019
220528,1546290000,24.9,24.8,25.0,1006.0,,,94,2.6,330,,3.0,,,,,40,500,2019-01-01 04:00:00,2019
220529,1546293600,25.27,24.8,26.0,1007.0,,,94,1.0,0,,3.0,,,,,40,500,2019-01-01 05:00:00,2019
220530,1546297200,26.85,26.0,27.4,1007.0,,,88,1.5,210,,,,,18.0,,75,803,2019-01-01 06:00:00,2019
220531,1546300800,27.2,27.0,27.4,1008.0,,,83,4.6,260,,,,,18.0,,40,802,2019-01-01 07:00:00,2019
220532,1546304400,27.64,27.4,28.0,1008.0,,,83,6.2,280,,,,,18.0,,40,802,2019-01-01 08:00:00,2019
220533,1546308000,29.12,29.0,29.2,1008.0,,,74,5.1,290,,,,,,,20,801,2019-01-01 09:00:00,2019
220534,1546311600,29.1,29.0,29.2,1008.0,,,74,6.2,290,,,,,,,75,803,2019-01-01 10:00:00,2019
220535,1546315200,29.52,29.2,30.0,1007.0,,,74,5.7,290,,,,,,,40,802,2019-01-01 11:00:00,2019
220536,1546318800,26.85,24.8,30.0,1006.0,,,70,4.6,290,,11.0,11.0,,,,40,501,2019-01-01 12:00:00,2019
220537,1546322400,24.9,24.8,25.0,1006.0,,,94,1.0,0,,11.0,11.0,,,,75,501,2019-01-01 13:00:00,2019
220538,1546326000,26.06,24.8,28.0,1005.0,,,78,5.1,320,,11.0,11.0,,,,40,501,2019-01-01 14:00:00,2019
220539,1546329600,28.94,28.9,29.0,1005.0,,,74,5.1,300,,0.2,,,,,40,500,2019-01-01 15:00:00,2019
220540,1546333200,28.95,28.9,29.0,1005.0,,,79,6.7,270,,0.2,,,,,40,500,2019-01-01 16:00:00,2019
220541,1546336800,28.94,28.9,29.0,1006.0,,,79,6.2,270,,0.2,,,,,40,500,2019-01-01 17:00:00,2019
220542,1546340400,28.03,27.4,29.0,1006.0,,,70,5.7,270,,,0.2,,,,40,802,2019-01-01 18:00:00,2019
220543,1546344000,27.2,27.0,27.4,1008.0,,,83,4.1,240,,,0.2,,,,40,802,2019-01-01 19:00:00,2019
220544,1546347600,26.85,26.0,27.4,1008.0,,,88,5.7,250,,,0.2,,,,40,211,2019-01-01 20:00:00,2019
220545,1546351200,26.76,26.6,27.0,1009.0,,,78,4.6,240,,,,,,,40,211,2019-01-01 21:00:00,2019
220546,1546354800,26.8,26.6,27.0,1009.0,,,83,2.6,260,,,,,,,40,802,2019-01-01 22:00:00,2019
220547,1546358400,26.76,26.6,27.0,1008.0,,,78,4.6,270,,,,,,,40,802,2019-01-01 23:00:00,2019
220548,1546362000,27.33,26.9,28.0,1007.0,,,78,4.1,290,,,,,,,40,802,2019-01-02 00:00:00,2019
220549,1546365600,26.95,26.9,27.0,1006.0,,,88,2.1,340,,,,,,,40,802,2019-01-02 01:00:00,2019
220550,1546369200,27.33,26.9,28.0,1006.0,,,78,5.7,300,,,,,,,40,802,2019-01-02 02:00:00,2019
220551,1546372800,28.0,28.0,28.0,1006.0,,,83,6.2,300,,,,,,,40,802,2019-01-02 03:00:00,2019
220552,1546376400,28.0,28.0,28.0,1006.0,,,83,5.1,310,,,,,,,75,803,2019-01-02 04:00:00,2019
220553,1546380000,28.0,28.0,28.0,1007.0,,,83,5.7,300,,,,,,,75,803,2019-01-02 05:00:00,2019
220554,1546383600,26.21,25.0,27.0,1007.0,,,88,12.9,270,,,,,,,75,501,2019-01-02 06:00:00,2019
220555,1546387200,27.0,27.0,27.0,1008.0,,,78,9.8,290,,,,,,,40,802,2019-01-02 07:00:00,2019
220556,1546390800,27.0,27.0,27.0,1008.0,,,78,9.3,280,,,,,,,40,802,2019-01-02 08:00:00,2019
220557,1546394400,27.94,27.9,28.0,1008.0,,,78,9.8,280,,,,,,,40,802,2019-01-02 09:00:00,2019
220558,1546398000,27.95,27.9,28.0,1008.0,,,78,9.8,280,,,,,,,20,801,2019-01-02 10:00:00,2019
220559,1546401600,28.33,27.9,29.0,1008.0,,,74,9.8,280,,,,,,,20,801,2019-01-02 11:00:00,2019
220560,1546405200,29.36,29.0,29.6,1007.0,,,74,9.3,270,,,,,,,20,801,2019-01-02 12:00:00,2019
220561,1546408800,29.8,29.6,30.0,1006.0,,,66,9.3,270,,,,,,,20,801,2019-01-02 13:00:00,2019
220562,1546412400,29.76,29.6,30.0,1006.0,,,66,9.3,270,,,,,,,20,801,2019-01-02 14:00:00,2019
220563,1546416000,28.33,27.9,29.0,1005.0,,,74,9.3,260,,,,,,,20,801,2019-01-02 15:00:00,2019
220564,1546419600,27.95,27.9,28.0,1006.0,,,83,6.7,240,,,,,,,75,803,2019-01-02 16:00:00,2019
220565,1546423200,28.33,27.9,29.0,1006.0,,,79,7.7,270,,,,,,,40,802,2019-01-02 17:00:00,2019
220566,1546426800,28.15,27.6,29.0,1007.0,,,79,6.7,260,,1.0,1.0,,,,40,500,2019-01-02 18:00:00,2019
220567,1546430400,27.8,27.6,28.0,1007.0,,,78,6.7,260,,1.0,1.0,,,,75,500,2019-01-02 19:00:00,2019
220568,1546434000,26.97,26.0,27.6,1008.0,,,88,5.7,240,,1.0,1.0,,,,75,502,2019-01-02 20:00:00,2019
220569,1546437600,27.18,27.0,27.3,1008.0,,,88,6.2,260,,5.0,,,,,40,201,2019-01-02 21:00:00,2019
220570,1546437600,27.18,27.0,27.3,1008.0,,,88,6.2,260,,5.0,,,,,40,501,2019-01-02 21:00:00,2019
220571,1546441200,27.15,27.0,27.3,1008.0,,,83,6.2,260,,5.0,,,,,40,501,2019-01-02 22:00:00,2019
220572,1546444800,27.58,27.3,28.0,1008.0,,,78,7.2,270,,5.0,,,,,40,501,2019-01-02 23:00:00,2019
220573,1546448400,26.12,26.0,26.2,1007.0,,,88,9.8,270,,0.2,5.0,,,,75,500,2019-01-03 00:00:00,2019
220574,1546452000,26.1,26.0,26.2,1007.0,,,88,8.2,270,,0.2,5.0,,,,75,500,2019-01-03 01:00:00,2019
220575,1546455600,26.1,26.0,26.2,1007.0,,,88,8.2,270,,0.2,5.0,,,,75,500,2019-01-03 02:00:00,2019
220576,1546459200,27.0,27.0,27.0,1006.7,,,81,7.2,270,,0.0,,,,,40,802,2019-01-03 03:00:00,2019
220577,1546462800,27.0,27.0,27.0,1007.0,,,83,7.7,280,,,,,,,40,802,2019-01-03 04:00:00,2019
220578,1546466400,27.0,27.0,27.0,1007.0,,,83,7.7,290,,,,,,,40,802,2019-01-03 05:00:00,2019
220579,1546470000,27.48,27.0,27.8,1008.0,,,83,6.7,290,,,,,6.0,,40,802,2019-01-03 06:00:00,2019
220580,1546473600,27.9,27.8,28.0,1009.0,,,78,6.2,290,,,,,6.0,,75,803,2019-01-03 07:00:00,2019
220581,1546477200,27.09,26.0,27.8,1009.0,,,88,6.7,260,,,,,6.0,,75,500,2019-01-03 08:00:00,2019
220582,1546480800,26.39,26.0,27.0,1009.0,,,78,6.2,280,,3.0,,,,,40,500,2019-01-03 09:00:00,2019
220583,1546484400,26.0,26.0,26.0,1009.0,,,88,8.2,290,,3.0,,,,,75,500,2019-01-03 10:00:00,2019
220584,1546488000,26.0,26.0,26.0,1008.0,,,88,3.1,310,,3.0,,,,,40,500,2019-01-03 11:00:00,2019
220585,1546491600,29.24,29.0,29.4,1007.0,,,79,8.8,270,,0.9,4.0,,,,40,500,2019-01-03 12:00:00,2019
220586,1546495200,29.2,29.0,29.4,1007.0,,,79,7.7,260,,0.9,4.0,,,,75,500,2019-01-03 13:00:00,2019
220587,1546498800,28.45,27.0,29.4,1006.0,,,88,7.7,260,,0.9,4.0,,,,75,501,2019-01-03 14:00:00,2019
220588,1546502400,29.06,29.0,29.1,1006.0,,,79,7.7,260,,0.8,,,,,75,500,2019-01-03 15:00:00,2019
220589,1546506000,29.05,29.0,29.1,1006.0,,,74,8.2,260,,0.8,,,,,40,500,2019-01-03 16:00:00,2019
220590,1546509600,29.06,29.0,29.1,1007.0,,,74,8.2,260,,0.8,,,,,40,500,2019-01-03 17:00:00,2019
220591,1546513200,28.7,28.5,29.0,1007.0,,,74,6.2,260,,,0.8,,,,20,801,2019-01-03 18:00:00,2019
220592,1546516800,28.75,28.5,29.0,1008.0,,,74,5.1,260,,,0.8,,,,20,801,2019-01-03 19:00:00,2019
220593,1546520400,28.7,28.5,29.0,1008.0,,,74,5.1,260,,,0.8,,,,40,802,2019-01-03 20:00:00,2019
220594,1546524000,28.7,28.5,29.0,1009.0,,,74,5.1,240,,,,,,,40,802,2019-01-03 21:00:00,2019
220595,1546527600,28.75,28.5,29.0,1009.0,,,74,5.1,250,,,,,,,40,802,2019-01-03 22:00:00,2019
220596,1546531200,28.7,28.5,29.0,1008.0,,,74,4.6,250,,,,,,,40,802,2019-01-03 23:00:00,2019
220597,1546534800,28.18,28.0,28.3,1007.0,,,78,3.6,240,,,,,,,40,802,2019-01-04 00:00:00,2019
220598,1546538400,28.15,28.0,28.3,1007.0,,,74,4.1,240,,,,,,,40,802,2019-01-04 01:00:00,2019
220599,1546542000,28.18,28.0,28.3,1006.0,,,74,5.7,250,,,,,,,20,801,2019-01-04 02:00:00,2019
220600,1546545600,28.0,28.0,28.0,1006.0,,,74,4.6,250,,,,,,,20,801,2019-01-04 03:00:00,2019
220601,1546549200,28.0,28.0,28.0,1007.0,,,74,4.6,260,,,,,,,20,801,2019-01-04 04:00:00,2019
220602,1546552800,28.0,28.0,28.0,1007.0,,,74,4.1,250,,,,,,,20,801,2019-01-04 05:00:00,2019
220603,1546556400,28.61,28.0,29.0,1007.0,,,78,5.1,260,,,,,4.0,,40,802,2019-01-04 06:00:00,2019
220604,1546560000,29.0,29.0,29.0,1008.0,,,74,5.7,260,,,,,4.0,,40,802,2019-01-04 07:00:00,2019
220605,1546563600,29.0,29.0,29.0,1008.0,,,74,4.6,260,,,,,4.0,,40,802,2019-01-04 08:00:00,2019
220606,1546567200,29.88,29.8,30.0,1008.0,,,70,6.7,260,,,,,,,20,801,2019-01-04 09:00:00,2019
220607,1546570800,29.9,29.8,30.0,1007.0,,,70,6.2,260,,,,,,,20,801,2019-01-04 10:00:00,2019
220608,1546574400,29.88,29.8,30.0,1007.0,,,70,5.7,250,,,,,,,20,801,2019-01-04 11:00:00,2019
220609,1546578000,30.0,30.0,30.0,1007.0,,,70,5.7,250,,,,,,,40,802,2019-01-04 12:00:00,2019
220610,1546581600,30.0,30.0,30.0,1007.0,,,70,5.7,250,,,,,,,40,802,2019-01-04 13:00:00,2019
220611,1546585200,30.0,30.0,30.0,1006.0,,,70,5.7,250,,,,,,,40,802,2019-01-04 14:00:00,2019
220612,1546588800,29.76,29.6,30.0,1006.0,,,70,5.7,250,,,,,,,40,802,2019-01-04 15:00:00,2019
220613,1546592400,29.8,29.6,30.0,1006.0,,,70,5.7,250,,,,,,,40,802,2019-01-04 16:00:00,2019
220614,1546596000,29.36,29.0,29.6,1006.0,,,70,4.1,230,,,,,,,40,802,2019-01-04 17:00:00,2019
220615,1546599600,28.7,28.5,29.0,1007.0,,,74,2.6,250,,,,,,,40,802,2019-01-04 18:00:00,2019
220616,1546603200,28.75,28.5,29.0,1008.0,,,74,3.1,240,,,,,,,20,801,2019-01-04 19:00:00,2019
220617,1546606800,28.3,28.0,28.5,1008.0,,,78,2.1,230,,,,,,,20,801,2019-01-04 20:00:00,2019
220618,1546610400,27.88,27.8,28.0,1008.0,,,78,2.1,230,,,,,,,20,801,2019-01-04 21:00:00,2019
220619,1546614000,27.9,27.8,28.0,1008.0,,,78,2.1,240,,,,,,,20,801,2019-01-04 22:00:00,2019
220620,1546617600,27.88,27.8,28.0,1008.0,,,74,4.6,260,,,,,,,40,802,2019-01-04 23:00:00,2019
220621,1546621200,27.94,27.9,28.0,1007.0,,,78,4.1,260,,,,,,,40,802,2019-01-05 00:00:00,2019
220622,1546624800,27.95,27.9,28.0,1007.0,,,78,4.6,270,,,,,,,40,802,2019-01-05 01:00:00,2019
