dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
1041354000,28800,Denpasar,-8.652497,115.219117,25.98,25.98,25.98,1008.0,,,90,3.34,274,0.63,,,,,,,,,,,,65,500,Rain,light rain,10n,2003-01-01 00:00:00,2003,1
1041357600,28800,Denpasar,-8.652497,115.219117,27.1,27.1,27.1,1007.1,,,87,1.0,310,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2003-01-01 01:00:00,2003,1
1041361200,28800,Denpasar,-8.652497,115.219117,27.1,27.1,27.1,1007.1,,,87,1.0,310,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2003-01-01 02:00:00,2003,1
1041364800,28800,Denpasar,-8.652497,115.219117,26.2,26.2,26.2,1006.1,,,90,2.6,170,,,,,,,,,,,,,75,501,Rain,moderate rain,10n,2003-01-01 03:00:00,2003,1
1041368400,28800,Denpasar,-8.652497,115.219117,26.2,26.2,26.2,1006.1,,,90,2.6,170,,,,,,,,,,,,,75,501,Rain,moderate rain,10n,2003-01-01 04:00:00,2003,1
1041372000,28800,Denpasar,-8.652497,115.219117,26.2,26.2,26.2,1006.1,,,90,2.6,170,,,,,,,,,,,,,75,501,Rain,moderate rain,10n,2003-01-01 05:00:00,2003,1
1041375600,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1008.1,,,94,4.58,267,,,,,,,,,,,,,75,501,Rain,moderate rain,10d,2003-01-01 06:00:00,2003,1
1041379200,28800,Denpasar,-8.652497,115.219117,26.08,26.08,26.08,1008.0,,,90,4.13,256,0.59,,,,,,,,,,,,88,500,Rain,light rain,10d,2003-01-01 07:00:00,2003,1
1041382800,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1008.1,,,94,2.6,20,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2003-01-01 08:00:00,2003,1
1041386400,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1008.1,,,83,2.6,330,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2003-01-01 09:00:00,2003,1
1041390000,28800,Denpasar,-8.652497,115.219117,29.8,29.8,29.8,1008.1,,,78,3.6,310,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2003-01-01 10:00:00,2003,1
1041393600,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1007.1,,,74,4.6,300,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2003-01-01 11:00:00,2003,1
