dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
967741200,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1011.9,,,94,2.34,112,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2000-09-01 00:00:00,2000,9
967744800,28800,Denpasar,-8.652497,115.219117,24.4,24.4,24.4,1011.9,,,90,2.65,115,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,2000-09-01 01:00:00,2000,9
967748400,28800,Denpasar,-8.652497,115.219117,24.4,24.4,24.4,1011.9,,,90,3.0,118,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,2000-09-01 02:00:00,2000,9
967752000,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1011.9,,,90,3.2,122,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,2000-09-01 03:00:00,2000,9
967755600,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1011.9,,,90,3.37,123,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,2000-09-01 04:00:00,2000,9
967759200,28800,Denpasar,-8.652497,115.219117,24.9,24.9,24.9,1012.0,,,86,2.98,124,,,,,,,,,,,,,100,804,Clouds,overcast clouds,04n,2000-09-01 05:00:00,2000,9
967762800,28800,Denpasar,-8.652497,115.219117,24.87,24.87,24.87,1012.0,,,86,2.88,124,,,,,,,,,,,,,100,804,Clouds,overcast clouds,04d,2000-09-01 06:00:00,2000,9
967766400,28800,Denpasar,-8.652497,115.219117,24.8,24.8,24.8,1012.4,,,83,2.86,127,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,2000-09-01 07:00:00,2000,9
967770000,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1012.9,,,74,1.5,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2000-09-01 08:00:00,2000,9
967773600,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1012.9,,,66,2.6,80,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2000-09-01 09:00:00,2000,9
967777200,28800,Denpasar,-8.652497,115.219117,30.1,30.1,30.1,1012.9,,,65,3.1,90,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,2000-09-01 10:00:00,2000,9
967780800,28800,Denpasar,-8.652497,115.219117,24.92,24.92,24.92,1012.0,,,88,3.93,137,,,,,,,,,,,,,100,804,Clouds,overcast clouds,04d,2000-09-01 11:00:00,2000,9
967784400,28800,Denpasar,-8.652497,115.219117,25.16,25.16,25.16,1012.0,,,86,3.7,140,,,,,,,,,,,,,53,803,Clouds,broken clouds,04d,2000-09-01 12:00:00,2000,9
967788000,28800,Denpasar,-8.652497,115.219117,30.6,30.6,30.6,1010.8,,,60,3.6,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,2000-09-01 13:00:00,2000,9
967791600,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1010.2,,,70,3.1,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2000-09-01 14:00:00,2000,9
967795200,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1010.2,,,70,3.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2000-09-01 15:00:00,2000,9
967798800,28800,Denpasar,-8.652497,115.219117,28.6,28.6,28.6,1010.2,,,65,3.1,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,2000-09-01 16:00:00,2000,9
967802400,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,78,2.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2000-09-01 17:00:00,2000,9
967806000,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.8,,,83,1.0,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2000-09-01 18:00:00,2000,9
