,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
27770,857149200,25.6,25.6,25.6,1011.0,,,82,1.36,297,,,0.0,,,,59,803,1997-03-01 00:00:00,1997,3
27771,857152800,25.59,25.59,25.59,1010.0,,,87,1.25,291,0.11,,,,,,65,500,1997-03-01 01:00:00,1997,3
27772,857156400,25.42,25.42,25.42,1010.0,,,87,1.39,281,,,,,,,71,803,1997-03-01 02:00:00,1997,3
27773,857160000,25.33,25.33,25.33,1010.0,,,87,1.34,281,,,,,,,90,804,1997-03-01 03:00:00,1997,3
27774,857163600,23.8,23.8,23.8,1009.7,,,87,1.0,294,0.18,,,,,,86,500,1997-03-01 04:00:00,1997,3
27775,857167200,23.8,23.8,23.8,1009.7,,,87,1.12,336,,,0.0,,,,85,804,1997-03-01 05:00:00,1997,3
27776,857170800,23.8,23.8,23.8,1009.7,,,87,1.08,349,,,0.0,,,,81,803,1997-03-01 06:00:00,1997,3
27777,857174400,26.1,26.1,26.1,1012.0,,,84,1.01,334,,,,,,,75,803,1997-03-01 07:00:00,1997,3
27778,857178000,26.3,26.3,26.3,1013.0,,,83,1.12,308,,,,,,,50,802,1997-03-01 08:00:00,1997,3
27779,857181600,26.54,26.54,26.54,1013.0,,,82,1.82,281,,,,,,,58,803,1997-03-01 09:00:00,1997,3
27780,857185200,30.2,30.2,30.2,1012.4,,,66,2.1,280,,,0.0,,,,20,801,1997-03-01 10:00:00,1997,3
27781,857188800,30.2,30.2,30.2,1012.4,,,66,2.1,280,,,0.0,,,,20,801,1997-03-01 11:00:00,1997,3
27782,857192400,26.45,26.45,26.45,1011.0,,,85,3.24,242,,,,,,,77,803,1997-03-01 12:00:00,1997,3
27783,857196000,31.2,31.2,31.2,1010.1,,,58,4.1,250,,,0.0,,,,60,803,1997-03-01 13:00:00,1997,3
27784,857199600,31.2,31.2,31.2,1010.1,,,58,4.1,250,0.18,,,,,,72,500,1997-03-01 14:00:00,1997,3
27785,857203200,26.57,26.57,26.57,1009.0,,,84,3.7,229,0.69,,,,,,73,500,1997-03-01 15:00:00,1997,3
27786,857206800,30.4,30.4,30.4,1009.0,,,62,3.6,250,,,0.0,,,,20,801,1997-03-01 16:00:00,1997,3
27787,857210400,30.4,30.4,30.4,1009.0,,,62,3.6,250,,,0.0,,,,20,801,1997-03-01 17:00:00,1997,3
27788,857214000,30.4,30.4,30.4,1009.0,,,62,3.6,250,,,0.0,,,,20,801,1997-03-01 18:00:00,1997,3
27789,857217600,26.89,26.89,26.89,1011.0,,,79,1.49,358,,,,,,,85,804,1997-03-01 19:00:00,1997,3
27790,857221200,26.94,26.94,26.94,1012.0,,,78,1.31,342,,,,,,,75,803,1997-03-01 20:00:00,1997,3
27791,857224800,26.97,26.97,26.97,1012.0,,,79,1.28,319,,,,,,,57,803,1997-03-01 21:00:00,1997,3
27792,857228400,27.6,27.6,27.6,1012.2,,,77,1.39,285,,,0.0,,,,44,802,1997-03-01 22:00:00,1997,3
27793,857232000,27.6,27.6,27.6,1012.2,,,77,1.91,261,0.16,,,,,,36,500,1997-03-01 23:00:00,1997,3
27794,857235600,27.6,27.6,27.6,1012.2,,,77,2.64,256,,,0.0,,,,30,802,1997-03-02 00:00:00,1997,3
27795,857239200,26.65,26.65,26.65,1011.0,,,80,3.06,262,,,,,,,37,802,1997-03-02 01:00:00,1997,3
27796,857242800,26.7,26.7,26.7,1011.0,,,79,2.84,267,,,,,,,48,802,1997-03-02 02:00:00,1997,3
27797,857246400,26.82,26.82,26.82,1011.0,,,78,1.87,262,0.14,,,,,,55,500,1997-03-02 03:00:00,1997,3
27798,857250000,25.6,25.6,25.6,1010.7,,,88,1.05,260,0.14,,,,,,44,500,1997-03-02 04:00:00,1997,3
27799,857253600,25.6,25.6,25.6,1010.7,,,88,0.83,248,0.12,,,,,,36,500,1997-03-02 05:00:00,1997,3
27800,857257200,26.28,26.28,26.28,1012.0,,,82,1.14,296,0.25,,,,,,28,500,1997-03-02 06:00:00,1997,3
27801,857260800,25.4,25.4,25.4,1011.7,,,88,1.46,297,,,0.0,,,,20,801,1997-03-02 07:00:00,1997,3
27802,857264400,25.4,25.4,25.4,1011.7,,,88,1.86,292,,,0.0,,,,20,801,1997-03-02 08:00:00,1997,3
27803,857268000,26.49,26.49,26.49,1013.0,,,83,2.47,280,,,,,,,96,804,1997-03-02 09:00:00,1997,3
27804,857271600,30.0,30.0,30.0,1012.0,,,68,3.6,290,,,0.0,,,,20,801,1997-03-02 10:00:00,1997,3
27805,857275200,30.0,30.0,30.0,1012.0,,,68,3.6,290,,,0.0,,,,20,801,1997-03-02 11:00:00,1997,3
27806,857278800,26.94,26.94,26.94,1012.0,,,82,3.44,256,,,,,,,100,804,1997-03-02 12:00:00,1997,3
27807,857282400,30.8,30.8,30.8,1010.2,,,61,3.1,250,,,0.0,,,,20,801,1997-03-02 13:00:00,1997,3
27808,857286000,30.8,30.8,30.8,1010.2,,,61,3.1,250,,,0.0,,,,20,801,1997-03-02 14:00:00,1997,3
27809,857289600,27.61,27.61,27.61,1009.0,,,79,3.62,232,,,,,,,95,804,1997-03-02 15:00:00,1997,3
27810,857293200,30.6,30.6,30.6,1009.2,,,66,2.6,270,,,0.0,,,,20,801,1997-03-02 16:00:00,1997,3
27811,857296800,30.6,30.6,30.6,1009.2,,,66,2.6,270,,,0.0,,,,20,801,1997-03-02 17:00:00,1997,3
27812,857300400,27.72,27.72,27.72,1010.0,,,77,2.04,227,,,,,,,100,804,1997-03-02 18:00:00,1997,3
27813,857304000,28.4,28.4,28.4,1010.8,,,74,1.7,241,,,0.0,,,,40,802,1997-03-02 19:00:00,1997,3
27814,857307600,28.4,28.4,28.4,1010.8,,,74,1.88,255,,,0.0,,,,40,802,1997-03-02 20:00:00,1997,3
27815,857311200,27.7,27.7,27.7,1013.0,,,77,2.27,268,,,,,,,99,804,1997-03-02 21:00:00,1997,3
27816,857314800,27.2,27.2,27.2,1012.3,,,84,2.39,265,,,0.0,,,,98,804,1997-03-02 22:00:00,1997,3
27817,857318400,27.2,27.2,27.2,1012.3,,,84,2.46,257,,,0.0,,,,98,804,1997-03-02 23:00:00,1997,3
27818,857322000,27.13,27.13,27.13,1011.0,,,80,2.64,259,,,,,,,95,804,1997-03-03 00:00:00,1997,3
27819,857325600,25.8,25.8,25.8,1010.7,,,88,3.01,260,,,0.0,,,,20,801,1997-03-03 01:00:00,1997,3
27820,857329200,25.8,25.8,25.8,1010.7,,,88,2.79,256,,,0.0,,,,20,801,1997-03-03 02:00:00,1997,3
27821,857332800,26.67,26.67,26.67,1010.0,,,83,2.75,248,,,,,,,100,804,1997-03-03 03:00:00,1997,3
27822,857336400,25.0,25.0,25.0,1010.4,,,87,3.1,246,,,0.0,,,,100,804,1997-03-03 04:00:00,1997,3
27823,857340000,25.0,25.0,25.0,1010.4,,,87,2.49,247,,,0.0,,,,100,804,1997-03-03 05:00:00,1997,3
27824,857343600,26.9,26.9,26.9,1011.0,,,81,2.53,250,,,,,,,100,804,1997-03-03 06:00:00,1997,3
27825,857347200,25.8,25.8,25.8,1011.8,,,83,0.5,60,,,0.0,,,,75,803,1997-03-03 07:00:00,1997,3
27826,857350800,25.8,25.8,25.8,1011.8,,,83,0.5,60,,,0.0,,,,75,803,1997-03-03 08:00:00,1997,3
27827,857354400,27.48,27.48,27.48,1012.0,,,78,2.68,265,,,,,,,98,804,1997-03-03 09:00:00,1997,3
27828,857358000,27.57,27.57,27.57,1012.0,,,78,2.78,251,,,,,,,100,804,1997-03-03 10:00:00,1997,3
27829,857361600,27.6,27.6,27.6,1011.0,,,78,3.28,235,,,,,,,99,804,1997-03-03 11:00:00,1997,3
27830,857365200,29.8,29.8,29.8,1009.3,,,68,2.1,240,,,0.0,,,,40,802,1997-03-03 12:00:00,1997,3
27831,857368800,29.8,29.8,29.8,1009.3,,,68,2.1,240,,,0.0,,,,40,802,1997-03-03 13:00:00,1997,3
27832,857372400,29.8,29.8,29.8,1009.3,,,68,2.1,240,,,0.0,,,,40,802,1997-03-03 14:00:00,1997,3
27833,857376000,29.5,29.5,29.5,1009.0,,,68,1.5,150,,,0.0,,,,40,802,1997-03-03 15:00:00,1997,3
