dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
1172682000,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1007.1,,,78,5.7,280,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2007-03-01 00:00:00,2007,3
1172685600,28800,Denpasar,-8.652497,115.219117,28.4,28.4,28.4,1006.1,,,69,5.1,270,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,2007-03-01 01:00:00,2007,3
1172689200,28800,Denpasar,-8.652497,115.219117,28.37,28.37,28.37,1006.0,,,72,5.7,302,,,,,,,,,,,,,100,804,Clouds,overcast clouds,04n,2007-03-01 02:00:00,2007,3
1172692800,28800,Denpasar,-8.652497,115.219117,28.45,28.45,28.45,1006.0,,,71,4.97,302,,,,,,,,,,,,,96,804,Clouds,overcast clouds,04n,2007-03-01 03:00:00,2007,3
1172696400,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1006.1,,,74,5.1,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2007-03-01 04:00:00,2007,3
1172700000,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1006.1,,,74,5.1,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2007-03-01 05:00:00,2007,3
1172703600,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1006.1,,,74,4.1,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2007-03-01 06:00:00,2007,3
1172707200,28800,Denpasar,-8.652497,115.219117,28.2,28.2,28.2,1007.1,,,78,1.5,280,,,,,2.0,,,,,,,,40,802,Clouds,scattered clouds,03d,2007-03-01 07:00:00,2007,3
1172710800,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1007.1,,,79,2.6,310,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2007-03-01 08:00:00,2007,3
1172714400,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1007.1,,,74,2.1,290,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2007-03-01 09:00:00,2007,3
